path,label,split,hash,all_labels
../foodsg-233\yam rice\VM6KH2EO6HYEMU1GHDO36JL8.jpg,yam rice,all,f3ac31f77485ee141a35e4feb3ef09ff,"['yam rice', 'Duck Rice']"
../foodsg-233\Duck Rice\TO5C3ZLLZLU5DN2SUL1UYRTR.jpg,Duck Rice,all,f3ac31f77485ee141a35e4feb3ef09ff,"['yam rice', 'Duck Rice']"
../foodsg-233\whole wheat\9XY7WRSIH3F2GN31M68YLI7R.jpg,whole wheat,all,f3bc1abeb6cc63c01bdca5b18737c198,"['whole wheat', 'whole grain bread']"
../foodsg-233\whole grain bread\A9BQF8P8MWTDTBJPRWMAWKAL.jpg,whole grain bread,all,f3bc1abeb6cc63c01bdca5b18737c198,"['whole wheat', 'whole grain bread']"
../foodsg-233\Mee rebus\EGLKG8RL772TFNO8SUSN9U4L.jpg,Mee rebus,all,f3ef693b350b3a6c54afef2475f4bd46,"['Mee rebus', 'Mee siam', 'Mee bandung']"
../foodsg-233\Mee siam\9M29PEIH8WWSJWKCASPSSVJF.jpg,Mee siam,all,f3ef693b350b3a6c54afef2475f4bd46,"['Mee rebus', 'Mee siam', 'Mee bandung']"
../foodsg-233\Mee bandung\DUV27QL1DXOBL3NZORJ3SK3R.jpg,Mee bandung,all,f3ef693b350b3a6c54afef2475f4bd46,"['Mee rebus', 'Mee siam', 'Mee bandung']"
"../foodsg-233\Rice, with dakgalbi\D5KL80243RRF4NVVDXLFSH7Y.jpg","Rice, with dakgalbi",all,f436152c2c9d30c14a102af2996cf18d,"['Rice, with dakgalbi', 'Claypot Rice']"
../foodsg-233\Claypot Rice\YXQ0C2V3AYW1W40X7WC0XXCO.jpg,Claypot Rice,all,f436152c2c9d30c14a102af2996cf18d,"['Rice, with dakgalbi', 'Claypot Rice']"
"../foodsg-233\Bee hoon, soto\GNDR2KCNFMSBNAIQ9YKFESVN.jpg","Bee hoon, soto",all,f438f5b5d8a604c8e3a3b5216cbbf3c4,"['Bee hoon, soto', 'Soto ayam']"
../foodsg-233\Soto ayam\64YHKMLLRV70WRENX1Y04YBY.jpg,Soto ayam,all,f438f5b5d8a604c8e3a3b5216cbbf3c4,"['Bee hoon, soto', 'Soto ayam']"
../foodsg-233\Porridge\O45OHDC2XOHDRNTUAYBXSS6H.jpg,Porridge,all,f466f9ea175f28737f19fef7597d2bf8,"['Porridge', 'Seafood Noodles Soup', 'sliced fish soup']"
../foodsg-233\Seafood Noodles Soup\Y2A1OGUKGDOLKP3U566BFXC3.jpg,Seafood Noodles Soup,all,f466f9ea175f28737f19fef7597d2bf8,"['Porridge', 'Seafood Noodles Soup', 'sliced fish soup']"
../foodsg-233\sliced fish soup\QMJWCVB4957GFID6MHSYVWM5.jpg,sliced fish soup,all,f466f9ea175f28737f19fef7597d2bf8,"['Porridge', 'Seafood Noodles Soup', 'sliced fish soup']"
../foodsg-233\Soto ayam\ZJXMZV6CV5M2EOGM2IRJEU5X.jpg,Soto ayam,all,f490c8e9abe580c4ea9ef811cebc6f1d,"['Soto ayam', 'Mee soto']"
../foodsg-233\Mee soto\XB1RX3OLUHGFV1ZDYYS5SIK7.jpg,Mee soto,all,f490c8e9abe580c4ea9ef811cebc6f1d,"['Soto ayam', 'Mee soto']"
../foodsg-233\Mee soto\7GK75QTVGRCLR1ZRQHZKSCEA.jpg,Mee soto,all,f4bd80a5471b1436ff1bb28cab753e8d,"['Mee soto', 'ayam penyet']"
../foodsg-233\ayam penyet\HBD6R8PFO0CSQ4S3R2YWBSLI.jpg,ayam penyet,all,f4bd80a5471b1436ff1bb28cab753e8d,"['Mee soto', 'ayam penyet']"
../foodsg-233\satay bee hoon\BVR0FAXOQI7RJF20E0DWI7SW.jpg,satay bee hoon,all,f4f2a4c2658f6bb8fd0307288b77ff1f,"['satay bee hoon', 'satay']"
../foodsg-233\satay\FDDPWS06IN6EEEEOT9R7FA2F.jpg,satay,all,f4f2a4c2658f6bb8fd0307288b77ff1f,"['satay bee hoon', 'satay']"
"../foodsg-233\Wanton mee, dry\OOK1NLNE1XV4CVQMPPA6GLIN.jpg","Wanton mee, dry",all,f4f488970d7762af22b6ad0353621d73,"['Wanton mee, dry', 'Dumpling noodle soup']"
../foodsg-233\Dumpling noodle soup\UP3GLOCU7HBNMUQC12GZ13JL.jpg,Dumpling noodle soup,all,f4f488970d7762af22b6ad0353621d73,"['Wanton mee, dry', 'Dumpling noodle soup']"
../foodsg-233\whole wheat\S02S2GK4J85G0DQKUOJ43DBS.jpg,whole wheat,all,f5063316a75f79c1c202fe94057e78d2,"['whole wheat', 'whole grain bread']"
../foodsg-233\whole grain bread\IDOYHMZ9ECO4RJGM1A8BKPDH.jpg,whole grain bread,all,f5063316a75f79c1c202fe94057e78d2,"['whole wheat', 'whole grain bread']"
../foodsg-233\chicken soup\04RPRO7BCMPHU57IOM8LJZLJ.jpg,chicken soup,all,f50a67960c807f349c436aa2448e4f44,"['chicken soup', 'Rice, with dakgalbi']"
"../foodsg-233\Rice, with dakgalbi\TWJ46L7EZT0GOJLIGXM75RYM.jpg","Rice, with dakgalbi",all,f50a67960c807f349c436aa2448e4f44,"['chicken soup', 'Rice, with dakgalbi']"
"../foodsg-233\Bee hoon, soto\OIF3XNCKK61AD1ZLHE3QI0M7.jpg","Bee hoon, soto",all,f531e262254516d6c4c38f8ea9e70f49,"['Bee hoon, soto', 'bee hoon']"
../foodsg-233\bee hoon\RCDLSXK355E6DVKDPZPRB90H.jpg,bee hoon,all,f531e262254516d6c4c38f8ea9e70f49,"['Bee hoon, soto', 'bee hoon']"
../foodsg-233\char siew pau\WNS20PIKHMT3M9ICRJ6EADE0.jpg,char siew pau,all,f5c1979e6ecf2cf304ad85e517046151,"['char siew pau', 'steamed buns']"
../foodsg-233\steamed buns\BLM0Y6FHSX44J74GSMFGY6H4.jpg,steamed buns,all,f5c1979e6ecf2cf304ad85e517046151,"['char siew pau', 'steamed buns']"
../foodsg-233\cream soup\DMG9X9YVN0D2PXYEAU9Q6RR6.jpg,cream soup,all,f5c59dcee8141449738d3e447f1e7cbb,"['cream soup', 'chicken soup']"
../foodsg-233\chicken soup\O0JL247XG7OAE0SDCR681R5Z.jpg,chicken soup,all,f5c59dcee8141449738d3e447f1e7cbb,"['cream soup', 'chicken soup']"
../foodsg-233\Soto ayam\5S3J98BH8EJNHVVQFZB4MGVV.jpg,Soto ayam,all,f6111f2d4ee494ee8a28760c62bb34cf,"['Soto ayam', 'Mee soto']"
../foodsg-233\Mee soto\6MSQSGA7B95BZKRDZHH29I7B.jpg,Mee soto,all,f6111f2d4ee494ee8a28760c62bb34cf,"['Soto ayam', 'Mee soto']"
../foodsg-233\Duck Rice\CSY4D45A3BI8QI97OXWMTR0V.jpg,Duck Rice,all,f662be21a817706b6ce9713f379bf132,"['Duck Rice', 'char siew']"
../foodsg-233\char siew\ZUKDDDBU45DJ4JUH64YSUD1E.jpg,char siew,all,f662be21a817706b6ce9713f379bf132,"['Duck Rice', 'char siew']"
../foodsg-233\chicken masala\N4FCA8C7JSXU5LBER65CDZZQ.jpg,chicken masala,all,f67bc27d2a2abe4bcba33cb678ec04bb,"['chicken masala', 'tandoori chicken']"
../foodsg-233\tandoori chicken\113TKUDCA0AP43O9BMHSNKVS.jpg,tandoori chicken,all,f67bc27d2a2abe4bcba33cb678ec04bb,"['chicken masala', 'tandoori chicken']"
../foodsg-233\char siew pau\8GYA3KB97JVI0U9329HTDS17.jpg,char siew pau,all,f69d153388a0356bf01f030e7646e9f6,"['char siew pau', 'steamed buns']"
../foodsg-233\steamed buns\DVOIDLYY628DORUU18QKOJI8.jpg,steamed buns,all,f69d153388a0356bf01f030e7646e9f6,"['char siew pau', 'steamed buns']"
"../foodsg-233\Mee siam, fried\UN6R24BAMUGVQLV5JNFMBSDG.jpg","Mee siam, fried",all,f6a0def9e597b30250ab70bf575bcb07,"['Mee siam, fried', 'Mee siam']"
../foodsg-233\Mee siam\U5AXDHC68XM64MQPLM533I0H.jpg,Mee siam,all,f6a0def9e597b30250ab70bf575bcb07,"['Mee siam, fried', 'Mee siam']"
../foodsg-233\Lontong with sayur lodeh\2PFMCQRXQGK6I8T3IKOOA4HC.jpg,Lontong with sayur lodeh,all,f6bbbad5bf8b14b5bf62887ffa1012e2,"['Lontong with sayur lodeh', 'lontong']"
../foodsg-233\lontong\PZRXSPKUFS8PQ1QFVQ9M0MP0.jpg,lontong,all,f6bbbad5bf8b14b5bf62887ffa1012e2,"['Lontong with sayur lodeh', 'lontong']"
../foodsg-233\Kway Teow\RPYCQPUREW0PGCDO1KTRQ33W.jpg,Kway Teow,all,f6c568c168db6ac0ffe6b1242e0ecb10,"['Kway Teow', 'hokkien prawn mee']"
../foodsg-233\hokkien prawn mee\P71EC2524N6G3AYHCWICQ731.jpg,hokkien prawn mee,all,f6c568c168db6ac0ffe6b1242e0ecb10,"['Kway Teow', 'hokkien prawn mee']"
../foodsg-233\Laksa\BWL1KOSLWOCNLDZUT31BTORO.jpg,Laksa,all,f6ede4b37671d366548f7e35dc53534f,"['Laksa', 'Bee hoon, soto']"
"../foodsg-233\Bee hoon, soto\V9D497CDF8XDLRWFUVN7R5I8.jpg","Bee hoon, soto",all,f6ede4b37671d366548f7e35dc53534f,"['Laksa', 'Bee hoon, soto']"
"../foodsg-233\Bee hoon, soto\SAE6YNBR4ZLRRJBJX89I89QK.jpg","Bee hoon, soto",all,f6f6d37ba73edb78db3cc6dfca7cc91c,"['Bee hoon, soto', 'Prawn Noodle']"
../foodsg-233\Prawn Noodle\LYCXE99QP92MP6XO1ID5U0U5.jpg,Prawn Noodle,all,f6f6d37ba73edb78db3cc6dfca7cc91c,"['Bee hoon, soto', 'Prawn Noodle']"
../foodsg-233\honeydew\D0IEAYIL0UT678IR1V4SPHEM.jpg,honeydew,all,f71e3b9c574962e93d136788b9641247,"['honeydew', 'rock melon']"
../foodsg-233\rock melon\UM4S7BOOJYNM5EHORXXX7FDF.jpg,rock melon,all,f71e3b9c574962e93d136788b9641247,"['honeydew', 'rock melon']"
../foodsg-233\fried prawn\X9L9CGEM24HLIGC1SM07EBTJ.jpg,fried prawn,all,f723d5afd698d782871f54db1edc1b82,"['fried prawn', 'drunken prawn']"
../foodsg-233\drunken prawn\UF2X3EW9984D2VCOG8DTFA1I.jpg,drunken prawn,all,f723d5afd698d782871f54db1edc1b82,"['fried prawn', 'drunken prawn']"
"../foodsg-233\Bee hoon, soto\6OIKGOH9JE1I8D2G8YUWIUDN.jpg","Bee hoon, soto",all,f73dc6af6fe21f199fd38aa87a8ef68d,"['Bee hoon, soto', 'Soto ayam']"
../foodsg-233\Soto ayam\WDJA7NJM0OA7YFH7VRSH267C.jpg,Soto ayam,all,f73dc6af6fe21f199fd38aa87a8ef68d,"['Bee hoon, soto', 'Soto ayam']"
../foodsg-233\whole grain bread\H7MW14NVCP2UCWPJ2Q4YVFS3.jpg,whole grain bread,all,f79cbf84054d55895e37847f9846f78c,"['whole grain bread', 'whole wheat']"
../foodsg-233\whole wheat\LM9DSUGUP2YKBAV6SS8PTTZ7.jpg,whole wheat,all,f79cbf84054d55895e37847f9846f78c,"['whole grain bread', 'whole wheat']"
../foodsg-233\Fish Ball Noodles\Y4I0W8ENERU89DV081LWWHBD.jpg,Fish Ball Noodles,all,f7aab83b1d79daac8bca5fbe7d6ce6c5,"['Fish Ball Noodles', 'mee pok']"
../foodsg-233\mee pok\5WGAFUMBZRV1ZHD7GDUBRM7K.jpg,mee pok,all,f7aab83b1d79daac8bca5fbe7d6ce6c5,"['Fish Ball Noodles', 'mee pok']"
"../foodsg-233\Rice, korean bulgogi beef\2LIE57Y0LQU0M4OFHT9DC3EB.jpg","Rice, korean bulgogi beef",all,f7af54d3741c17c1eb4fca9258b0f38d,"['Rice, korean bulgogi beef', 'Rice, with dakgalbi']"
"../foodsg-233\Rice, with dakgalbi\R4RILLZYG51HCA7RQB8JYI5O.jpg","Rice, with dakgalbi",all,f7af54d3741c17c1eb4fca9258b0f38d,"['Rice, korean bulgogi beef', 'Rice, with dakgalbi']"
../foodsg-233\Mee rebus\B8DCQ0L668DO66QSUCMJ5EZJ.jpg,Mee rebus,all,f7c7ba5822b6784b78d093c664159659,"['Mee rebus', 'Mee bandung']"
../foodsg-233\Mee bandung\Q3L2VNDDEUQE5149FQSHWGVH.jpg,Mee bandung,all,f7c7ba5822b6784b78d093c664159659,"['Mee rebus', 'Mee bandung']"
../foodsg-233\biscuit\4PLK2GJH5V0U3B3W9JIA3N2P.jpg,biscuit,all,f7c9e99eb095616bd69050f2d9489150,"['biscuit', 'Chocolate']"
../foodsg-233\Chocolate\AVOCR2EP7K9KQ3FFDJ770E0R.jpg,Chocolate,all,f7c9e99eb095616bd69050f2d9489150,"['biscuit', 'Chocolate']"
"../foodsg-233\Bee hoon, soto\MQ3UAG1FKT8T5RKUUI4LRL50.jpg","Bee hoon, soto",all,f7db496de24645cb552ca5e15ef66cee,"['Bee hoon, soto', 'Seafood Noodles Soup']"
../foodsg-233\Seafood Noodles Soup\CXK3WQKVBCDQBD5UYZCHOP3S.jpg,Seafood Noodles Soup,all,f7db496de24645cb552ca5e15ef66cee,"['Bee hoon, soto', 'Seafood Noodles Soup']"
../foodsg-233\dumpling\IYY99TQFH0QD05LJT3OQNQ5K.jpg,dumpling,all,f7e9b67f0e66c0168c85733054ccbabf,"['dumpling', 'fried fish']"
../foodsg-233\fried fish\8ZVU3JGVMV5KWHA3R2S8YXGA.jpg,fried fish,all,f7e9b67f0e66c0168c85733054ccbabf,"['dumpling', 'fried fish']"
../foodsg-233\whole wheat\XVESXWOVMOF88FDBQDISI7BT.jpg,whole wheat,all,f8147a5bc11cb7a7e50a1673b70f2c1b,"['whole wheat', 'whole grain bread']"
../foodsg-233\whole grain bread\88XXFSYBYXT8V1FHC08LYAT5.jpg,whole grain bread,all,f8147a5bc11cb7a7e50a1673b70f2c1b,"['whole wheat', 'whole grain bread']"
../foodsg-233\cream soup\VJXEIFY81JT06GO542E6W9VW.jpg,cream soup,all,f866f25ed93a0f99205933eb7c5ac391,"['cream soup', 'mushroom soup']"
../foodsg-233\mushroom soup\9N1HOJJA5ZR4LEV2LHLEZGS6.jpg,mushroom soup,all,f866f25ed93a0f99205933eb7c5ac391,"['cream soup', 'mushroom soup']"
"../foodsg-233\Miso ramen, with fishcake\4L7D96OFPNBYF36R75UNJY29.jpg","Miso ramen, with fishcake",all,f87aa6bcd5790f6e6d108fcbd59c81df,"['Miso ramen, with fishcake', 'miso soup']"
../foodsg-233\miso soup\Y6ZE2YRZ30K1OEB36HSR7MF5.jpg,miso soup,all,f87aa6bcd5790f6e6d108fcbd59c81df,"['Miso ramen, with fishcake', 'miso soup']"
../foodsg-233\Seafood Noodles Soup\EEQBVROKEVQEDTWWX97HI2K2.jpg,Seafood Noodles Soup,all,f8b1111a220dd644b0546497a8270be9,"['Seafood Noodles Soup', 'Bee hoon, soto']"
"../foodsg-233\Bee hoon, soto\AYZHR47T4QNXNE3SF6KNTJ8O.jpg","Bee hoon, soto",all,f8b1111a220dd644b0546497a8270be9,"['Seafood Noodles Soup', 'Bee hoon, soto']"
../foodsg-233\Mee soto\25Z4XTGJ9ZTZFWL60DX0RSH8.jpg,Mee soto,all,f8e39f642eef2ba3d3bcfd6a151bd10a,"['Mee soto', 'Soto ayam']"
../foodsg-233\Soto ayam\7YQ3FLXTRFYCWT0VB7J67K88.jpg,Soto ayam,all,f8e39f642eef2ba3d3bcfd6a151bd10a,"['Mee soto', 'Soto ayam']"
../foodsg-233\Seafood Noodles Soup\DL5BXDGD1YAVQJ3FRC0QQ0HR.jpg,Seafood Noodles Soup,all,f91115434fffa91dfc3bbaed6902785e,"['Seafood Noodles Soup', 'Fish Ball Noodles']"
../foodsg-233\Fish Ball Noodles\Q9UD220MN2OK833GTR1YFO6Y.jpg,Fish Ball Noodles,all,f91115434fffa91dfc3bbaed6902785e,"['Seafood Noodles Soup', 'Fish Ball Noodles']"
../foodsg-233\char siew\J9GKHY65A38VTK3SCZHS73EY.jpg,char siew,all,f9548a778125a97300ef587743dd4036,"['char siew', 'Duck Rice']"
../foodsg-233\Duck Rice\ELDAMA8OJSJS4ETHK3SP2O0J.jpg,Duck Rice,all,f9548a778125a97300ef587743dd4036,"['char siew', 'Duck Rice']"
../foodsg-233\Soto ayam\M8EDFSZO7YJRDOWTNYLVQREN.jpg,Soto ayam,all,f96190e0ad4a4ef4d96918068fcc7d47,"['Soto ayam', 'Mee soto']"
../foodsg-233\Mee soto\DU2WR02NDX3E2UQBT9WXB0A5.jpg,Mee soto,all,f96190e0ad4a4ef4d96918068fcc7d47,"['Soto ayam', 'Mee soto']"
../foodsg-233\lontong\YAORLI6PCL9THJ3RYXXQ52QF.jpg,lontong,all,f99fa4735075422f53c2afd11ac7c756,"['lontong', 'Lontong with sayur lodeh']"
../foodsg-233\Lontong with sayur lodeh\DCLV99E5ZSL9DVZOO3NICSDD.jpg,Lontong with sayur lodeh,all,f99fa4735075422f53c2afd11ac7c756,"['lontong', 'Lontong with sayur lodeh']"
../foodsg-233\Mee soto\XN7PZ43U6NVMNBME4N5440FK.jpg,Mee soto,all,fa08aa75d0cd4a1b85f14aa0e439a0ea,"['Mee soto', 'Soto ayam']"
../foodsg-233\Soto ayam\DAZHMJNO6108537DB9TR5YDG.jpg,Soto ayam,all,fa08aa75d0cd4a1b85f14aa0e439a0ea,"['Mee soto', 'Soto ayam']"
../foodsg-233\sliced fish soup\46L0NXSJHEIXP476A11VP5YL.jpg,sliced fish soup,all,fa17df8af781d3cb4e498c0d489fab08,"['sliced fish soup', 'Seafood Noodles Soup']"
../foodsg-233\Seafood Noodles Soup\RH74M7HNQOVIU1K4B65BRVDG.jpg,Seafood Noodles Soup,all,fa17df8af781d3cb4e498c0d489fab08,"['sliced fish soup', 'Seafood Noodles Soup']"
"../foodsg-233\Mee siam, fried\QKH2U01TAKD0DPKY4LJQ13K2.jpg","Mee siam, fried",all,fa68a6a6a057261f462e5e4464a92e4d,"['Mee siam, fried', 'Mee siam']"
../foodsg-233\Mee siam\H5C334IA8MS7K6KWNCQ7W126.jpg,Mee siam,all,fa68a6a6a057261f462e5e4464a92e4d,"['Mee siam, fried', 'Mee siam']"
../foodsg-233\xiao long bao\4F9XLDWVEVTEQJMMWPZQVKTC.jpg,xiao long bao,all,fa8f8ca00011e9c02f25e0a494736a5c,"['xiao long bao', 'char siew pau']"
../foodsg-233\char siew pau\29Y7FHTEH3C3ZX84ERXCW35E.jpg,char siew pau,all,fa8f8ca00011e9c02f25e0a494736a5c,"['xiao long bao', 'char siew pau']"
../foodsg-233\tom yum noodle soup\TQTMXBAQ9GOOYZYW3L8T0S73.jpg,tom yum noodle soup,all,faac95e27d11da82276891422f0fa58f,"['tom yum noodle soup', 'Udon']"
../foodsg-233\Udon\IRGHIIDRHW7PL637AA1IL1KK.jpg,Udon,all,faac95e27d11da82276891422f0fa58f,"['tom yum noodle soup', 'Udon']"
../foodsg-233\Mee bandung\TZ8YLCYDQO8FBC93XR1LPVB2.jpg,Mee bandung,all,fac49f50bfe297f29798102c5e6fd78e,"['Mee bandung', 'Mee kuah']"
../foodsg-233\Mee kuah\C63PSQVIPP5FZH74AL03OVW9.jpg,Mee kuah,all,fac49f50bfe297f29798102c5e6fd78e,"['Mee bandung', 'Mee kuah']"
../foodsg-233\Nuts\U9W84FZMK87HOAM57ZG2J3YV.jpg,Nuts,all,faf33c42454906ecf5b885483be74142,"['Nuts', 'Chocolate']"
../foodsg-233\Chocolate\TQBHN0CA4OE0K87HMB2E8AA8.jpg,Chocolate,all,faf33c42454906ecf5b885483be74142,"['Nuts', 'Chocolate']"
../foodsg-233\cream soup\RTT4WFELI5X7VBN8ZK4VRVF8.jpg,cream soup,all,fb0d520a577dbb9b4da7e5ea5af530e1,"['cream soup', 'mushroom soup']"
../foodsg-233\mushroom soup\EFTQF3RL79VKQZASE7GOUMLB.jpg,mushroom soup,all,fb0d520a577dbb9b4da7e5ea5af530e1,"['cream soup', 'mushroom soup']"
../foodsg-233\Mee bandung\HH45GCD5B93H9ALQPW5W6QPF.jpg,Mee bandung,all,fb2312a056781b7caa40d2300ac2078f,"['Mee bandung', 'Mee kuah']"
../foodsg-233\Mee kuah\SNM1G6CP8NKFFDV01ESWZ70F.jpg,Mee kuah,all,fb2312a056781b7caa40d2300ac2078f,"['Mee bandung', 'Mee kuah']"
"../foodsg-233\Mee siam, fried\QFO5JW3KXJFYOUU0W0XR26ML.jpg","Mee siam, fried",all,fbbd04905f12f648c089ea16feb6b170,"['Mee siam, fried', 'bee hoon', 'Bee hoon, goreng']"
../foodsg-233\bee hoon\CNYNMJOPVFLDMVR7IPS4VE9P.jpg,bee hoon,all,fbbd04905f12f648c089ea16feb6b170,"['Mee siam, fried', 'bee hoon', 'Bee hoon, goreng']"
"../foodsg-233\Bee hoon, goreng\6SBLRZ6EYAK52NYT1IRCGDS6.jpg","Bee hoon, goreng",all,fbbd04905f12f648c089ea16feb6b170,"['Mee siam, fried', 'bee hoon', 'Bee hoon, goreng']"
../foodsg-233\dumpling\R001ALUA01HSPPAE36YOBRSG.jpg,dumpling,all,fbef6f00f5bccc911fa2478c5f72cca4,"['dumpling', 'char siew pau']"
../foodsg-233\char siew pau\56OQ9VUCAPZ1L1QU2ZTK01EQ.jpg,char siew pau,all,fbef6f00f5bccc911fa2478c5f72cca4,"['dumpling', 'char siew pau']"
../foodsg-233\yogurt\IBSFKVRURN25KYIX71DCRKDU.jpg,yogurt,all,fc0cdacd8fc3e23f76d116cfb06a793c,"['yogurt', 'parfait']"
../foodsg-233\parfait\NZS1WC6WU3XVE6FZMTI4GIM6.jpg,parfait,all,fc0cdacd8fc3e23f76d116cfb06a793c,"['yogurt', 'parfait']"
../foodsg-233\Soto ayam\2S15P23885SPMJA8G5Z4DMGX.jpg,Soto ayam,all,fc2228ba2e1f9fc01dd0297bc5bbbbf1,"['Soto ayam', 'Bee hoon, soto', 'Mee soto']"
"../foodsg-233\Bee hoon, soto\CITV946U3PCYIX122632TYI4.jpg","Bee hoon, soto",all,fc2228ba2e1f9fc01dd0297bc5bbbbf1,"['Soto ayam', 'Bee hoon, soto', 'Mee soto']"
../foodsg-233\Mee soto\ZQ6U67PAOLA2CIJE1C4GZYJD.jpg,Mee soto,all,fc2228ba2e1f9fc01dd0297bc5bbbbf1,"['Soto ayam', 'Bee hoon, soto', 'Mee soto']"
../foodsg-233\Mee kuah\XGMSSBT8N05F7HD8JFYAALKD.jpg,Mee kuah,all,fc3c7ad0cd4dc4ff9d62a177d39581aa,"['Mee kuah', 'Mee bandung']"
../foodsg-233\Mee bandung\5BMXM747UX2DMI9IO3U1C316.jpg,Mee bandung,all,fc3c7ad0cd4dc4ff9d62a177d39581aa,"['Mee kuah', 'Mee bandung']"
../foodsg-233\Prawn Noodle\K74M577TWO6UYSQM8QRXVNYP.jpg,Prawn Noodle,all,fc3efcb5837252bd71472da068a9548d,"['Prawn Noodle', 'hokkien prawn mee']"
../foodsg-233\hokkien prawn mee\GEVTRW8U3ZLNN8GJ0C5J7M1C.jpg,hokkien prawn mee,all,fc3efcb5837252bd71472da068a9548d,"['Prawn Noodle', 'hokkien prawn mee']"
../foodsg-233\Mee soto\GWMLEHRDX7SIKI550YPR8FV8.jpg,Mee soto,all,fc70614a68662b5d69e7ee850104d5c9,"['Mee soto', 'Mee bandung']"
../foodsg-233\Mee bandung\8XM6V32JQ726JKMR1B0Q9Y4E.jpg,Mee bandung,all,fc70614a68662b5d69e7ee850104d5c9,"['Mee soto', 'Mee bandung']"
../foodsg-233\mixed vegetables\FN4DIRUVR03U12ZVPQ9XRKO0.jpg,mixed vegetables,all,fcb84035b9124afd3e97d13e7d54c27f,"['mixed vegetables', 'mixed grills']"
../foodsg-233\mixed grills\Q2YIAMCLCO1Y02WJQR02I3QF.jpg,mixed grills,all,fcb84035b9124afd3e97d13e7d54c27f,"['mixed vegetables', 'mixed grills']"
../foodsg-233\yong tau foo\PLZVSOO75Q1KGZXWGHVV6305.jpg,yong tau foo,all,fcee64d8a2430aa1b659f1f9db3126af,"['yong tau foo', 'Laksa']"
../foodsg-233\Laksa\46XZI8PZFC75W89TCM4WW3HF.jpg,Laksa,all,fcee64d8a2430aa1b659f1f9db3126af,"['yong tau foo', 'Laksa']"
../foodsg-233\Mee rebus\47JNNBA2ZR11E8QWJPOP9UP2.jpg,Mee rebus,all,fcf791c364ccdafb24a415b7af6a7166,"['Mee rebus', 'Mee bandung']"
../foodsg-233\Mee bandung\8SYZVQXFTCT34CQ1BQVQZ37K.jpg,Mee bandung,all,fcf791c364ccdafb24a415b7af6a7166,"['Mee rebus', 'Mee bandung']"
../foodsg-233\Mee bandung\R8UNZV3EC9TYJAT06BYJERGL.jpg,Mee bandung,all,fd35da0307138218dda56ed2cde382c1,"['Mee bandung', 'Mee kuah']"
../foodsg-233\Mee kuah\GS7QYEDKGXNLCKB244HITPET.jpg,Mee kuah,all,fd35da0307138218dda56ed2cde382c1,"['Mee bandung', 'Mee kuah']"
../foodsg-233\mixed grills\BDSHF02YMMDRC226R80D5TFH.jpg,mixed grills,all,fd4d37265648a2811f9ed3940bd58b60,"['mixed grills', 'Snacks and Chips']"
../foodsg-233\Snacks and Chips\XEK5YQ85QYGFWO4EJO8Z69I6.jpg,Snacks and Chips,all,fd4d37265648a2811f9ed3940bd58b60,"['mixed grills', 'Snacks and Chips']"
../foodsg-233\Mee siam\QQGS0A4MVF1IB8MOYK24HNHW.jpg,Mee siam,all,fd54257f2aecff30ab600d2dac632e53,"['Mee siam', 'Mee siam, fried']"
"../foodsg-233\Mee siam, fried\1PAYU6R0CZ2WIX9U3DEW8FWA.jpg","Mee siam, fried",all,fd54257f2aecff30ab600d2dac632e53,"['Mee siam', 'Mee siam, fried']"
"../foodsg-233\Bee hoon, soto\SC1739BC0JNKFS8O87LL154P.jpg","Bee hoon, soto",all,fd83cedfc4f20cbf604c3b9ee575c2a4,"['Bee hoon, soto', 'satay bee hoon']"
../foodsg-233\satay bee hoon\QBRLYU31A16X1MSO1IZAY2TV.jpg,satay bee hoon,all,fd83cedfc4f20cbf604c3b9ee575c2a4,"['Bee hoon, soto', 'satay bee hoon']"
../foodsg-233\Fish Ball Noodles\OGN1I050Y0F92YBB7P37UJ1N.jpg,Fish Ball Noodles,all,fd985544c72d29f61ff1e96f37efb336,"['Fish Ball Noodles', 'bee hoon']"
../foodsg-233\bee hoon\MGY68NQDDJRPOPFG3SY9LMYK.jpg,bee hoon,all,fd985544c72d29f61ff1e96f37efb336,"['Fish Ball Noodles', 'bee hoon']"
../foodsg-233\drunken prawn\T5VG2HIH367MR3EHK05RG9YG.jpg,drunken prawn,all,fdb770cb11d7bd2d0f319b64cc5458ba,"['drunken prawn', 'fried prawn']"
../foodsg-233\fried prawn\3X463UKUMGEYSYBAJT72K1A3.jpg,fried prawn,all,fdb770cb11d7bd2d0f319b64cc5458ba,"['drunken prawn', 'fried prawn']"
../foodsg-233\assam pedas\WI0Z8UIJZZLO1GNVWRUYFPRC.jpg,assam pedas,all,fdee9ebc3f41a2909e57af14893176c0,"['assam pedas', 'fish head curry']"
../foodsg-233\fish head curry\1W2IKU8L2NB76AXA5ZATRSIQ.jpg,fish head curry,all,fdee9ebc3f41a2909e57af14893176c0,"['assam pedas', 'fish head curry']"
../foodsg-233\Mee soto\C4V10FZTYM44WRAQGNY8V8GO.jpg,Mee soto,all,fe33588ed52dd1a1281c0277faea7118,"['Mee soto', 'Soto ayam', 'Bee hoon, soto']"
../foodsg-233\Soto ayam\KOC5V52LZQ0SG6UAAZ52M6EL.jpg,Soto ayam,all,fe33588ed52dd1a1281c0277faea7118,"['Mee soto', 'Soto ayam', 'Bee hoon, soto']"
