path,label,split,flag_type,priority
../foodsg-233\mixed vegetables\HNCNSC3UR1RWN0E1383OJAO9.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\I1N5O5WGPM9XJOW0S2NLDPIA.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\I49WPKNYB1JATE8WBZ60HL9S.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\IHDH7SDJPNZ9CT5Y80GM1DMM.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\IRFINJSKKXJO6IOYDWSWWTXV.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\J1D2E7CYTXHAQKKTN4MP7VHO.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\J4LKOTM4EHB8CRV8NEYD2FNC.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\K8CJL2M9933UZSUH449WTZVP.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\L0738KKHG644DT6YBAPEV6Q3.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\L6JZ1U2DOATYH84881OCLC08.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\LB6NNRR2DYMKUF4A2TCJ19KO.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\LWWA0ROPCLZAQTFF0J3BBBS9.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\M2V1XPWOIU5KT2P3NMO1TBRX.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\MZJHCEUM74SZ204YJ992NACX.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\N2GQAFB5ZK7GOVZDNRPMT8F4.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\O3OZCD8HU37K7OPEFDJ3PQ6Q.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\O9C3QOKUZQ8TGQAODXZ0W7LX.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\ODQY8FDBNXWGOC2FXC4T8FGZ.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\OK40FE2LVXRIV63DN2XKZM5H.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\OS5CGKEILFA07TS5YEGEPN7M.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\OSIA84DRMG9WJXEN6BUQZD9E.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\P8RIJCBC17KB0WL99Q2D9LSC.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\PGRPJ5OOEBQ2E9T8AAOOV83Z.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\Q03N50A25W6JNL03JI6FNN69.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\Q6UYS69ORE02A3ZZWUYIOC8K.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\QONN2MSWDICHX9QFGKH3Y01X.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\QQU3Z7MIEUC17DKDUQT2LLFV.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\R1B3QCAKTERUIA3I76SEM2YJ.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\R7877JM9BVOP0IHFGT3Z4DF7.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\ROEDTN6JBUNC3NKREJ8PIXQ5.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\RR03GEYS53CJ5KX0GX3RTMYC.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\S8PEFFM8U5YFU55EZA1LLZ5D.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\SS3WIHNEGVEUJWTGIVGT9K5L.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\STYFPGR91G39Y47XIFUVRL0V.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\T7GMRUK5XDOT7DG84B3O9GO8.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\UATC10CX2NG7TEII3YK90VFS.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\UGQ44HUAC5IJJMTYGYDJ9E4S.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\UK2WGLK03RSBRTPEMMGD2BEK.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\W7HW91NNO9J0ZE26JML2PKXX.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\WASSLEKNA2DDNLB7991ICUK9.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\WCMN6DZJDV91WB56RP5ZZ996.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\WG0XYSL56C7Y1EZIQU1HVU6G.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\Y652NKM9AIWND5MJNS7C5L2V.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\YBDA3JCSKX21X1RDM92VBRTN.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\YBWRTUN0Z04L6MC7MTJH89MD.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\YFKRC6Z5BO8MGJ7KK5ERJAZH.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\YKO9F6F90AXYON33B6ZY9PA5.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\Z0OB2NJDJ8LGH8PFGH4W86R9.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\mixed vegetables\ZSQUU8KNUVBEXUHG6VA1P7OI.jpg,mixed vegetables,all,finetuned_model,HIGH
../foodsg-233\muesli\0HAS1B9FDB8NXIWDMECEO98M.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\0OK009D5NPTVU09S18TXR7EL.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\0PPQODARGO03U4WSQA5CD1UH.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\0W2Y0MNUE7NXUNYNWQLIDL0M.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\1BQLWYYTSMZGKDBSHZ674VR5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\1CI7K23XQXCBGPI1DDVCAS4W.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\1W36COXZKE1BRKV8WSWFIY4E.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\26SOBUN6EEA6TSRB301CJ98T.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\28PPK7GFK9R5JJEFNN86KVZI.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\2KQE3GIMOOGBBTSLLMPS2U6T.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\2LORB6ERJDDFA2FLAYS729QC.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\2NOSAQLCMX2GW9XZQWK5IYIE.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\3CWY4YCO4V9NLJNS189EXCMG.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\3KO8I8FU1CU8ZSKPIAAGH84G.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\3PYMP3KQ8TQUQOJJ3LZIP703.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\45124TIGAI826YN8FBTFUT3K.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\47XI1OO6KN15WB46LK7DZ9AK.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\4TX413JB9OS86P6A6ZXXJAE0.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\4VA24I5GR5CENSZLW6E145EX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\53H4EJGFFJX02CPO30TCX6K1.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\5CQXTX3AXWK38RV68DUZ3AU0.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\5JG6XM6MV93Y39U5NISNT87D.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\5PCPG5253XXFRNQHVQJHS1A9.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\62TYT0QRC0ZCC1F1J6EPQRMB.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\64L7MU51328SO3L5RHQ6WMR5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\673U5O8JY9BVPS1UX6I7VX4G.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\6BHWSKIIE2KCLKJUSOSTC0YV.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\6KO43KRZCG7Z503E4OG5G4TC.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\6V5BSIXEPBXNH9WKUZQD4RU9.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\7PT9V01PZJFYR71X4L2ZY2HT.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\7S52OM0YG5E0RD6L6N78ROTO.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\7WJXDCHC63X04FW1JACBIHDC.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\8GRFXS2Z7TQHWZ5EME9VFI9X.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\8RKCP3W6MWQMXR8PUD6EZOGA.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\8S1PGBARRDWSJ70M35Y9Y5JC.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\97EIWMEPYVG5S59NJV9GKV7Z.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\9APQKYPRWK8L1QUROLNLQOPM.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\9HWZG3IFHI5EZCEYK3OLLJ19.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\9O1WLWSK3EKHCIMRI8766A0A.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\9R4IP5HNJHZL39F1ZLZ0MPSH.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\A1EE9PT7YZXG4RZVSGUMY80T.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\AEXGJ7PH52T29F4KELX2NK7B.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\AINOE7VE0M9JHKO6UGKIOEFO.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\BD22ZDFRMOOEWGK36G6NJCP3.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\BOU59WFVW2QXYD3RUC1J08FS.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\BQ407N435T16452TMN5LW8Y2.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\C77AEHZI9VBXF8FLA4VRTZKP.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\CAWD6YJHCALFDQA5XKR25C2Q.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\CQE51SZ0OAZOKXTIU87OQOMW.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\CUEKAGJJLF2A2LRQTY5JHCQH.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\CUNQW3N9IHS4V07QUAWH45J5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\CWEG6G8OTO6CM08H7CZWCIHG.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\D23NAGBHPMPETOXYMG93PUMC.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\DBHGVDWO6U9OXY2S8L4UBGKU.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\DCLR8BU09K5MT78IX5FMOZIH.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\E3OKX0EZPF0VD1IXHWTH2ALX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\E8QB7VL4JGIXYGB2328FMTKF.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\EEH9HE158ATTM92P4KP6H6JI.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\EGRJX83PGY6O7X3GWPAWZ2IQ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\EZ2KVZ04JM7KYF042WZVUR39.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\FCDPLIAV6KRZY57TX6VJ3O36.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\FD21IP1V6GTAEX5GFRX384NN.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\FDVM0GVKEVKY40H6PITT1KV8.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\FFO2ESBEDKQVHGPIU6C2JRAZ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\FFQUS67RU5CAIALEYCKM740R.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\FOSQ4O8H5MSYJPAI7H862X0N.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\GFWTQ2BTRXTTFOEEO5X05JO5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\GH13FOLO1HBRCJJC3AIN9NGT.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\GP7PCFA2DMTT20WFYC954JXE.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\GSYRRJM3WNTBYQBO8C8J7J2A.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\GWBH2VHDD6SH5BJE9WBL47M7.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\H1L8WQLME7VB6OPMEJ5HLT27.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\H2YZMJVPRCE33YCJ6VOHW5ZD.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\HATPEBNW0Y0V5TJ492JUMX8B.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\HFH4FFGCS0REVL5YILDA1QFA.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\HHP36M7S1VMGIRF6HUY7N37E.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\HITA6JXRAHMK9Y2EPF308OJP.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\I1H4ACZY0WPT3ONZPQKFLO4W.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\I2LE4H3R2IWTHV5R1AKH0UGQ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\IB66X5KLAY6TO3IDB70Y2XNN.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\J5QRO59ASDZBSF6PZZK0UEQ8.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\JEFUM5216A162SQIJZ1NPV8H.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\JKK41H1GUMQ7RJP9OZDYOPNB.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\JKMAZ891WKP19M1S8SLGNJZ9.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\JSATPP1IZ0TIQGM9UKC28ORB.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\K5PO7FQ2KOM3UQICI75GW2ZV.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\K6O6IKPRZ0FRA7EUDQP9E2BX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\KIPDI32AG2SX9J54R92WA7H5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\KW8HP5AV7DEXB69DK0X4OC6D.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\LGBQ8CUNKYBQNI2CE3VEEVFF.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\LRWNJGC84G0CP5M2DE3D78UF.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\LSAJINN6TKI71XEV2P825W3K.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\MIM7A0NUKS90UGWX2VE18NPN.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\MXMIMZAU7E77LF2JGNUIJWH5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\N8WZ67IVVY51QS58UA0HLHER.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NAICT9E8RQX3KGAIWR6TD7DQ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NCY3LDR4VTS2AMHLH6TQ5VKZ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NDMASFKUHBGJ46MGT8LFQIL4.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NE34EN8IOLZNJJCZLFJRD59Z.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NJWZEC2KR8Y7JG1H5DY8IC7M.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NPYS44X9K8IKVOLDZZGF9KQC.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\NZCFY040YH1ZGMBCC0JIS7AE.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\OYIDRRJLTD75Z8XSBDU1ESFO.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\PWXKCBJLUH13IB8CL9NH2HOU.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\PZ6312SNOY66IQF3IVB76FXD.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\Q84T7NX3F04U8SA8V3BSXOE6.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\Q8NWF4V7YXZ2BNOVW7N73Z3E.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\QATBHM5NG87ZMKWOEHJGW0VT.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\QAWREQADI2XC54B1K8E70FQK.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\QQXJMFBMZDGJDDBZOHJFH7BY.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\R4S3I8IYH54TPHYT4OT2IXVX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\R7QWALYCED7OI8SF7JPJZ3IE.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\SCL5I2RUNIKUW3P21HVJK64N.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\SL5L59DRUEATHQXR44ECUIEJ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\T2CXDEJ46D1C9ZH3IU21XYUX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\TGY3PFH8NNOT5BZER8GVQJPZ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\UHKBDVXCQAJ9C6LW22NP0T5S.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\V11RTXKYEVWO0VPPK7MLIZ4Q.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\V1IST9LIMPET5EYVNWKNTFDX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\WMP5H57T2935P87LWKE3SLF7.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\WP97JHC7XFZU77EREX9O9IGZ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\WSCRQOJV99MEVTBMYQZV4SF6.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\XDW4MRW1HEQN6CBHJLIY2FRJ.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\XOZHAWB5U94295K5HN3GB7CV.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\XX26CSVMGXRS20KWCJ82W9YF.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\XXR9IBC8EN2938VBEEUIOXL5.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\Y6HFVWAPT7UJQ17N2RO5U164.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\YB6KZN7YR10MQ0NXE3YL4LGX.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\YDNINKJOB2SOHRPQNEFGMUUA.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\YVR9NVGWURCNB8524KK8YWYU.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\Z4C0HV7U9VF2XKH7G3LFYDH0.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\Z4V01XMJ8QH8XEH12JAFVMB1.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\ZRNCON02CGI5QSWCJZSHK1II.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\muesli\ZY5CU0BRATSFZWPF9FB3KKF1.jpg,muesli,all,finetuned_model,HIGH
../foodsg-233\murtabak\10YUUKBV3B4MSCUINF71JGA6.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\3J4ZUX61D7FIDN9KMRZM6YVP.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\4CHV8WLVOIFQQIV054OXJLRB.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\5KXBS51YDMA8NUZFUDKMS9B5.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\A959H2495SYPC02ONPA8SD8E.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\BT6YRY6BOVS54UZP6H0TVBT5.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\CM0PTCDJ8DGD85MZXW97Q8EZ.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\EGFS6WOVU25P8Q18CPBCOQRI.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\HOJZ4FB7IX5JPP9AF8ZA1HAA.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\LTI8DQUAGIYQU7IDYJHYLMKC.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\NP70JT9XMKOD2U6RUCN5FG12.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\S4MEZSNH67O0NIZ39XFPTNNP.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\SEQ63EB6N45BE2LM5HY0YQQZ.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\UCBB8UKRBGB5SO08F84K6T9X.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\V2NDGHCJGING8KFR5VCREE16.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\W4DV7NM9A6767TTCMKBJL4G3.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\XVDR7UMZN6YC8L1OQBKW7LAU.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\ZJTFGUFLDT6UP28ZDO3WFXEX.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\murtabak\ZW2OKFKZGNSVYI49P0MA0KQJ.jpg,murtabak,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\0MOYRC1YVIYPDYZRT05F1CQ7.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\0V9GF4IY1C5FAZ5HTWP9MOQU.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\0Z602JHTVPM32IW122RYC803.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\1GSA3I033MJGWN7M0DB1SNWE.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\1VP77NA7PZQT12NLS7Z7LFDR.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\3H0KYNFKQW7XJ7BDUXZL74DM.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\4A4FBTTUO4ZMVSJXPTGMQWRE.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\4IVJ4W1E3HYVZINB0KJLTK6Q.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\5YHSWFIKOT5QJ2XTL4QS1WZG.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\6SAH122KH3UB6SCLII7W20Y3.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\793YGE0M7JRMUKWVZWG2W8R3.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\7H4MQ3XJPQI17ZG0MUQEM4MA.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\9X3TWVL43A7M16O6PS103JC5.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\AJZ9S2QR91G3RUN2X6DX9QWZ.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\BHR6PWK8OK22ITC5KDM7QI7W.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\C7RWWHDAVQR6T31WY86OY16M.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\CJY5BDEM1PL381Z8T56Q6DR5.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\DCLPIXRV7Y28PKY90NX6SFJ9.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\E0O42VLRJ6DUP09LN30OF88L.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\E20H3FI01QY32KTCI7BGI9TK.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\EBCU9G3V83E27BY5RUBPTHOR.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\EMUS9264XY87LQPA288E6H6B.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\F99L21E299JMQXOLXXTVTG3F.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\FQ1ZMXKHT9JXDE9SXCIS39IR.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\FQCCC49ADKNLAKJBAE7ZE5FD.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\G3D5ED50DOQEZVFI5KHYJN19.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\GM54GLLWEW065FQTB1RTOQ5W.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\I1TTQGZKMTIP51P55G9LQSED.jpg,mushroom soup,all,finetuned_model,HIGH
../foodsg-233\mushroom soup\IO2X07BJMYOB3DGU5K8XNUZU.jpg,mushroom soup,all,finetuned_model,HIGH
