path,label,split,pred_class,confidence,flag_reason
../foodsg-233\cake\YRU4E3KL2669SBJUT8AHO3AS.jpg,cake,all,strawberry,0.77032745,confident_disagreement
../foodsg-233\cake\YX8TE5MXA3C8YC273PLVZIIZ.jpg,cake,all,blueberries,0.99699795,confident_disagreement
../foodsg-233\cake\Z6DN03SLAVXYGECYHSM0WT6S.jpg,cake,all,Chocolate,0.8233642,confident_disagreement
../foodsg-233\cake\ZIACZG5ISK3L6ZNBFSWVXP4D.jpg,cake,all,egg tart,0.75131035,confident_disagreement
../foodsg-233\cake rolls\037KNC245N6RQ9CSTED1GFF3.jpg,cake rolls,all,Sweets,0.8716947,confident_disagreement
../foodsg-233\cake rolls\0AMZ6CPIYM74U98GVS2K9TLG.jpg,cake rolls,all,Chocolate,0.97588027,confident_disagreement
../foodsg-233\cake rolls\2MQ6PKKK0C4JV7SHD2HYNUIX.jpg,cake rolls,all,Chocolate,0.8603676,confident_disagreement
../foodsg-233\cake rolls\2S0NKD4PWCQZBY9B6UCTKV1U.jpg,cake rolls,all,Chocolate,0.9709632,confident_disagreement
../foodsg-233\cake rolls\32LM3X7SMWSH1CTD8G39F2JH.jpg,cake rolls,all,cake,0.83443487,confident_disagreement
../foodsg-233\cake rolls\38M7GB7YF6QQ9VLKMZ85XTKV.jpg,cake rolls,all,cake,0.9086916,confident_disagreement
../foodsg-233\cake rolls\3QOEE9L2XQV7DMFERDIY40ZF.jpg,cake rolls,all,Chocolate,0.97648585,confident_disagreement
../foodsg-233\cake rolls\6NRL85PGW7LPYDBQQA76O43X.jpg,cake rolls,all,cake,0.98176897,confident_disagreement
../foodsg-233\cake rolls\7RL8XH1P2I9Z8P62RXJX0PVC.jpg,cake rolls,all,Chocolate,0.8697936,confident_disagreement
../foodsg-233\cake rolls\BYEPJI03YK1WG899LKF7SAOH.jpg,cake rolls,all,Chocolate,0.83047086,confident_disagreement
../foodsg-233\cake rolls\CUFLGR8H4BNGZ87OOQ5Z0U6B.jpg,cake rolls,all,kiwi,0.998553,confident_disagreement
../foodsg-233\cake rolls\DT2HFMGLH6R61HSKFTVDW0CM.jpg,cake rolls,all,Chocolate,0.9037158,confident_disagreement
../foodsg-233\cake rolls\DVYPFH1MD95N5N409SSZK5S5.jpg,cake rolls,all,biscuit,0.7354388,confident_disagreement
../foodsg-233\cake rolls\ESSQTT3KOGFIF4LSDYSQMMHD.jpg,cake rolls,all,Sweets,0.76621044,confident_disagreement
../foodsg-233\cake rolls\GABRH6ICP36PL6BAKEYVQPLD.jpg,cake rolls,all,Chocolate,0.7654949,confident_disagreement
../foodsg-233\cake rolls\IES3XNQV0E24KMHB4PYVATW6.jpg,cake rolls,all,Chocolate,0.992251,confident_disagreement
../foodsg-233\cake rolls\JDOG1G6FVTXB2L73I63L4SVW.jpg,cake rolls,all,cake,0.92055225,confident_disagreement
../foodsg-233\cake rolls\KCBRH6Y9RT380IAR3QO4CZ8Z.jpg,cake rolls,all,Chocolate,0.93912643,confident_disagreement
../foodsg-233\cake rolls\LSIF8FOPL6MC92SLNXFZOUVJ.jpg,cake rolls,all,Sweets,0.79188573,confident_disagreement
../foodsg-233\cake rolls\P5DIYGIGWIJO1K4EQ5Z6IBK3.jpg,cake rolls,all,cake,0.8863385,confident_disagreement
../foodsg-233\cake rolls\Q7L62W08IVQJLCIHBSHRAM3I.jpg,cake rolls,all,kueh lapis - rainbow,0.835534,confident_disagreement
../foodsg-233\cake rolls\R5QWH2VYYHYXSJWC81C4E0YY.jpg,cake rolls,all,cake,0.7632637,confident_disagreement
../foodsg-233\cake rolls\RY20V4YJO76JV6UZ7O1Q7WQS.jpg,cake rolls,all,Chocolate,0.8172102,confident_disagreement
../foodsg-233\cake rolls\RYBHMVOC6WHAM2UH7JVKZRMV.jpg,cake rolls,all,Chocolate,0.94404423,confident_disagreement
../foodsg-233\cake rolls\S6UG4U4H5T5ZKO0Z3GPR5DXG.jpg,cake rolls,all,strawberry,0.91898346,confident_disagreement
../foodsg-233\cake rolls\SMMT5YXJR1IE35MIP6FFT4NR.jpg,cake rolls,all,Chocolate,0.92579854,confident_disagreement
../foodsg-233\cake rolls\TLP91H5RLX3SV7G745NEFHPI.jpg,cake rolls,all,Chocolate,0.9800607,confident_disagreement
../foodsg-233\cake rolls\UAER2U30USX8JMY4OD82JXAI.jpg,cake rolls,all,cake,0.9123977,confident_disagreement
../foodsg-233\cake rolls\USNBK9XODVQW2FDZP14P4NIH.jpg,cake rolls,all,Chocolate,0.9025857,confident_disagreement
../foodsg-233\cake rolls\WDT8AX2YGD0TTRBLQ4MGRWTH.jpg,cake rolls,all,Chocolate,0.9844908,confident_disagreement
../foodsg-233\cake rolls\WN52472SA9GCE72SBCZY5K64.jpg,cake rolls,all,Chocolate,0.9918242,confident_disagreement
../foodsg-233\cake rolls\X4P54L7A0UZXI6GSMFCQG99Y.jpg,cake rolls,all,Chocolate,0.8711227,confident_disagreement
../foodsg-233\cake rolls\XAHWHXF8TVKW7QPS059J0XRE.jpg,cake rolls,all,Chocolate,0.9608946,confident_disagreement
../foodsg-233\cake rolls\XYXTZOSH471G0FWP4VFS8JR2.jpg,cake rolls,all,Chocolate,0.7237906,confident_disagreement
../foodsg-233\cake rolls\YNI3RLQQYY5QX1OJ4VRP8YBT.jpg,cake rolls,all,Chocolate,0.96366996,confident_disagreement
../foodsg-233\cake rolls\YR8X6RVEF4Z38HLWZPBFMJS6.jpg,cake rolls,all,Chocolate,0.7163379,confident_disagreement
../foodsg-233\cake rolls\Z48XXAT3VAY09ZJ4EJGQWRFX.jpg,cake rolls,all,cake,0.92611253,confident_disagreement
../foodsg-233\canned Fruit salad\03B7N7HFSP4GTV7V9M26N79R.jpg,canned Fruit salad,all,Snacks and Chips,0.8574411,confident_disagreement
../foodsg-233\canned Fruit salad\0K1TZWAEUADPJCM8XTRFQ9XN.jpg,canned Fruit salad,all,Fruit juice,0.9073838,confident_disagreement
../foodsg-233\canned Fruit salad\0T4A6A2ZU2IDHHVLTWMOP6CO.jpg,canned Fruit salad,all,Fruit juice,0.8183929,confident_disagreement
../foodsg-233\canned Fruit salad\1B2HN7JBLTYUFHJ4LQTCBH7G.jpg,canned Fruit salad,all,Sweets,0.7356207,confident_disagreement
../foodsg-233\canned Fruit salad\1D0UBC557NKNYXGIHHN6SKHW.jpg,canned Fruit salad,all,Sweets,0.76526,confident_disagreement
../foodsg-233\canned Fruit salad\1YMDPUKXR6X8U7MUSDBHUOOS.jpg,canned Fruit salad,all,Sweets,0.86789966,confident_disagreement
../foodsg-233\canned Fruit salad\2K3FT1ZWFZY6GRCGJ6R6HP3G.jpg,canned Fruit salad,all,Sweets,0.97533697,confident_disagreement
../foodsg-233\canned Fruit salad\2LUO8GN0CJNKN3XSVRUGQECS.jpg,canned Fruit salad,all,Sweets,0.80952424,confident_disagreement
../foodsg-233\canned Fruit salad\4X4VXF3GKP7ZG7CL8AE7Q3HY.jpg,canned Fruit salad,all,Sweets,0.877546,confident_disagreement
../foodsg-233\canned Fruit salad\4ZC9V09KRI5P2QTO72YQYKDG.jpg,canned Fruit salad,all,cherries,0.9694938,confident_disagreement
../foodsg-233\canned Fruit salad\5ZHWEYU4QO9DW9HOSMCC5W2S.jpg,canned Fruit salad,all,mango pudding,0.8408166,confident_disagreement
../foodsg-233\canned Fruit salad\67L5E2SHWM5S80RAK871HYIL.jpg,canned Fruit salad,all,Sweets,0.9052346,confident_disagreement
../foodsg-233\canned Fruit salad\69E9OU8VZRBSSMKDZE2L7Z9O.jpg,canned Fruit salad,all,Sweets,0.81915313,confident_disagreement
../foodsg-233\canned Fruit salad\6M0A4O4LWGOHMPOSJRUQK33D.jpg,canned Fruit salad,all,Sweets,0.9447751,confident_disagreement
../foodsg-233\canned Fruit salad\7B6EF0AQ7KWYGK8U5NZYEFAC.jpg,canned Fruit salad,all,blueberries,0.78561604,confident_disagreement
../foodsg-233\canned Fruit salad\A6UDXUOIFQ0O12X0P5KNSJ4Q.jpg,canned Fruit salad,all,Sweets,0.78152615,confident_disagreement
../foodsg-233\canned Fruit salad\AIWDXBN78AGCFQ8ISXWF8BWM.jpg,canned Fruit salad,all,mango pudding,0.76151836,confident_disagreement
../foodsg-233\canned Fruit salad\AQXIFTV6WINSW4G66WSGRQVU.jpg,canned Fruit salad,all,Sweets,0.9691751,confident_disagreement
../foodsg-233\canned Fruit salad\ASM45EFRFL5UBG2S1T6NEG52.jpg,canned Fruit salad,all,Avocados,0.83953905,confident_disagreement
../foodsg-233\canned Fruit salad\B0PMYM0QB2PTI8A8HY4GD88Y.jpg,canned Fruit salad,all,corn,0.8106459,confident_disagreement
../foodsg-233\canned Fruit salad\C166C08EFYBW40OPZYHVD81D.jpg,canned Fruit salad,all,salad,0.9381367,confident_disagreement
../foodsg-233\canned Fruit salad\C1Q5YGHASV1LY0FBI3JWMN1G.jpg,canned Fruit salad,all,orange,0.98499435,confident_disagreement
../foodsg-233\canned Fruit salad\DSYPIYY3KPTS228JD8WPVMC6.jpg,canned Fruit salad,all,mango pudding,0.7173439,confident_disagreement
../foodsg-233\canned Fruit salad\FCOKG9PAPURZJDKUR00IHYL8.jpg,canned Fruit salad,all,Sweets,0.95304936,confident_disagreement
../foodsg-233\canned Fruit salad\G9QUDJ2CWASEV4YT1R20G6T0.jpg,canned Fruit salad,all,Sweets,0.91238815,confident_disagreement
../foodsg-233\canned Fruit salad\GAAXBRPE5VSSO2NPF52E3PU0.jpg,canned Fruit salad,all,salad,0.74390787,confident_disagreement
../foodsg-233\canned Fruit salad\GG76HL46BCZX2DN2AQQ41PID.jpg,canned Fruit salad,all,Sweets,0.90109396,confident_disagreement
../foodsg-233\canned Fruit salad\GLQE3EUHLAN8AD4XQASOLPHN.jpg,canned Fruit salad,all,popcorn,0.95272595,confident_disagreement
../foodsg-233\canned Fruit salad\H7XEHQ1HQRDGNQZXSV87P82S.jpg,canned Fruit salad,all,pineapple,0.9880365,confident_disagreement
../foodsg-233\canned Fruit salad\IBETGBDJX22Z1YD9FTJZAQ2J.jpg,canned Fruit salad,all,pineapple,0.7641886,confident_disagreement
../foodsg-233\canned Fruit salad\IG5XVESW62SA3FM5MBWSFRDN.jpg,canned Fruit salad,all,watermelon,0.7275673,confident_disagreement
../foodsg-233\canned Fruit salad\IGD94DOEX9FBGRA6ZDDG8SPE.jpg,canned Fruit salad,all,Soft boiled eggs,0.8872412,confident_disagreement
../foodsg-233\canned Fruit salad\J0C8I68CKRVKZ7Y64YNNARJZ.jpg,canned Fruit salad,all,Sweets,0.85308504,confident_disagreement
../foodsg-233\canned Fruit salad\JGIH896Y1AY839OJNR5GBTGV.jpg,canned Fruit salad,all,Kopi Teh Milo,0.8820286,confident_disagreement
../foodsg-233\canned Fruit salad\JJTS95H0TSEX4RZ38MTJTOM0.jpg,canned Fruit salad,all,Snacks and Chips,0.81347847,confident_disagreement
../foodsg-233\canned Fruit salad\KH8IWYRFBSUVFPTMKPNFDA7T.jpg,canned Fruit salad,all,Sweets,0.9238362,confident_disagreement
../foodsg-233\canned Fruit salad\KPND0RWVN26283QEOEBZ22KH.jpg,canned Fruit salad,all,Sweets,0.8804096,confident_disagreement
../foodsg-233\canned Fruit salad\LK364XRE5IS4UTR1AHLBRL4U.jpg,canned Fruit salad,all,mango pudding,0.70661056,confident_disagreement
../foodsg-233\canned Fruit salad\LR20AT9YWDMEBOG971T3VHXK.jpg,canned Fruit salad,all,mango pudding,0.7345905,confident_disagreement
../foodsg-233\canned Fruit salad\LV3N72GHEF5AZOGFVQ38F73U.jpg,canned Fruit salad,all,Sweets,0.9641279,confident_disagreement
../foodsg-233\canned Fruit salad\N1TZ6UD2Z3XRF6AIL0RU9S5C.jpg,canned Fruit salad,all,strawberry,0.88278973,confident_disagreement
../foodsg-233\canned Fruit salad\NB1XHF5Z0197EVJJZ8YQ95IM.jpg,canned Fruit salad,all,Snacks and Chips,0.78265953,confident_disagreement
../foodsg-233\canned Fruit salad\OBKLVG2OTYBB987NG7ZPQE77.jpg,canned Fruit salad,all,Sweets,0.7141348,confident_disagreement
../foodsg-233\canned Fruit salad\OTFQPMFT6D84CGOUT6IPOC54.jpg,canned Fruit salad,all,Sweets,0.72627395,confident_disagreement
../foodsg-233\canned Fruit salad\PK41HX23P9ER8WOTT9QLBY3F.jpg,canned Fruit salad,all,Sweets,0.7594725,confident_disagreement
../foodsg-233\canned Fruit salad\PM4WHMIQWYQX0QRMS6EP22F9.jpg,canned Fruit salad,all,Sweets,0.7365335,confident_disagreement
../foodsg-233\canned Fruit salad\R6EBV49WICBTO7POHH7KUAC5.jpg,canned Fruit salad,all,Snacks and Chips,0.9114885,confident_disagreement
../foodsg-233\canned Fruit salad\R7PLW4O9DFJKT9ASI1KW3Y2A.jpg,canned Fruit salad,all,Sweets,0.92626166,confident_disagreement
../foodsg-233\canned Fruit salad\SB9K9VTPE5U333RV79DET6HZ.jpg,canned Fruit salad,all,Sweets,0.97659636,confident_disagreement
../foodsg-233\canned Fruit salad\T4ZPIUVYL36U4P123LCE8RGS.jpg,canned Fruit salad,all,mango pudding,0.952641,confident_disagreement
../foodsg-233\canned Fruit salad\T9FLPKQQCPQD3F3BSVUY5LLJ.jpg,canned Fruit salad,all,strawberry,0.89688927,confident_disagreement
../foodsg-233\canned Fruit salad\U3OH62HMRC5MJ9Y7UUXX8Z6S.jpg,canned Fruit salad,all,blueberries,0.7651575,confident_disagreement
../foodsg-233\canned Fruit salad\V2CPKFC5KMGPR6QNJFOMEK36.jpg,canned Fruit salad,all,Snacks and Chips,0.7962951,confident_disagreement
../foodsg-233\canned Fruit salad\VLJSKQQZ47YJRX6XVR9Y16HL.jpg,canned Fruit salad,all,pineapple,0.9822819,confident_disagreement
../foodsg-233\canned Fruit salad\WX3T5J05GBLMZDBRJB3TOYMG.jpg,canned Fruit salad,all,Apple,0.75192875,confident_disagreement
../foodsg-233\canned Fruit salad\X0LBHQSWTPM4WA9Q1Q556BYL.jpg,canned Fruit salad,all,mango pudding,0.89589864,confident_disagreement
../foodsg-233\canned Fruit salad\X64P7RJ8IZNNNLRLXM848XIE.jpg,canned Fruit salad,all,pineapple,0.9579952,confident_disagreement
../foodsg-233\canned Fruit salad\ZVR6IKTIYLRMF4NJMKMRH971.jpg,canned Fruit salad,all,Sweets,0.86528057,confident_disagreement
../foodsg-233\cereal prawns\0HO98TX3GGGQ8KHCDPXTQXFA.jpg,cereal prawns,all,drunken prawn,0.90008813,confident_disagreement
../foodsg-233\cereal prawns\1Q00YZE1BBOVGI3K2HG09VHN.jpg,cereal prawns,all,drunken prawn,0.9534301,confident_disagreement
../foodsg-233\cereal prawns\35BED4EFJFEHXJJ1EQUTPQ8J.jpg,cereal prawns,all,sushi,0.9257215,confident_disagreement
../foodsg-233\cereal prawns\433RM85MQKUOHVRSO7PFSZIK.jpg,cereal prawns,all,drunken prawn,0.91624624,confident_disagreement
../foodsg-233\cereal prawns\44I9LCQNXGODIGWGZP083G6Y.jpg,cereal prawns,all,begedil,0.85944694,confident_disagreement
../foodsg-233\cereal prawns\82BX38X4LT00FT2NLMB0E9EP.jpg,cereal prawns,all,fried prawn,0.81166595,confident_disagreement
../foodsg-233\cereal prawns\8EUINY3I0X19GXWP19L8W6A1.jpg,cereal prawns,all,begedil,0.9555756,confident_disagreement
../foodsg-233\cereal prawns\8IRYVSM54XUVIE2KLDMN70CU.jpg,cereal prawns,all,Snacks and Chips,0.9326555,confident_disagreement
../foodsg-233\cereal prawns\ACLVNXHNZV8OGVKEU5CM07X1.jpg,cereal prawns,all,fried prawn,0.81443906,confident_disagreement
../foodsg-233\cereal prawns\DETTD11UBR4RJC52VGBL3A6K.jpg,cereal prawns,all,fried prawn,0.86521107,confident_disagreement
../foodsg-233\cereal prawns\EVEAUK2WQ2HCACMYD3QXY8YN.jpg,cereal prawns,all,fried prawn,0.7733866,confident_disagreement
../foodsg-233\cereal prawns\GJLXNI29FQT5D6AIA8TJ6FJQ.jpg,cereal prawns,all,Snacks and Chips,0.7662175,confident_disagreement
../foodsg-233\cereal prawns\JYLDI0CPO28PDYTZ85J0YPLB.jpg,cereal prawns,all,drunken prawn,0.8125427,confident_disagreement
../foodsg-233\cereal prawns\L586QI8M8134MIX9H8U0Z4ZI.jpg,cereal prawns,all,goreng pisang,0.82684183,confident_disagreement
../foodsg-233\cereal prawns\LEJ84WJR4ZV2CS6BWTP0TXN5.jpg,cereal prawns,all,drunken prawn,0.8300022,confident_disagreement
../foodsg-233\cereal prawns\LJH2ZKWOX3TKNW990CF8UGQM.jpg,cereal prawns,all,yuseng,0.7828685,confident_disagreement
../foodsg-233\cereal prawns\LMOKB1FUFTWXE3XGO5G9TITL.jpg,cereal prawns,all,fried prawn,0.833509,confident_disagreement
../foodsg-233\cereal prawns\MP5I8KG8DVYJDZPOBDY89M93.jpg,cereal prawns,all,fried prawn,0.7641643,confident_disagreement
../foodsg-233\cereal prawns\ODZOP10L7P20ES4HR10TM82N.jpg,cereal prawns,all,drunken prawn,0.9728554,confident_disagreement
../foodsg-233\cereal prawns\R72K1RZ41V2BO70I9LR0IBYA.jpg,cereal prawns,all,fried prawn,0.87396044,confident_disagreement
../foodsg-233\cereal prawns\UQOY4L2970L5A2CT9PTG3I5M.jpg,cereal prawns,all,drunken prawn,0.844176,confident_disagreement
../foodsg-233\cereal prawns\W6X9GBIN5234G08Q7D7MK93H.jpg,cereal prawns,all,fried prawn,0.8109286,confident_disagreement
../foodsg-233\cereal prawns\WNLQOWX9G3VF3P06MA12Q3R8.jpg,cereal prawns,all,drunken prawn,0.9008807,confident_disagreement
../foodsg-233\cereal prawns\XE80JH0NEPEAFRWV7LIGLKRB.jpg,cereal prawns,all,yuseng,0.84287584,confident_disagreement
../foodsg-233\cereal prawns\Y280WC7XYMIO0FR4J9EKT71E.jpg,cereal prawns,all,pizza,0.97228277,confident_disagreement
../foodsg-233\cereal prawns\YCPRV7Q4P5VR18R8VR32PT1Y.jpg,cereal prawns,all,drunken prawn,0.82371646,confident_disagreement
../foodsg-233\chai tow kuay\00596LM82BO1TF37N5BDQNEF.jpg,chai tow kuay,all,drunken prawn,0.7104314,confident_disagreement
../foodsg-233\chai tow kuay\0IPHLNPT4LTCBAP1KI678HU4.jpg,chai tow kuay,all,Kway Teow,0.901822,confident_disagreement
../foodsg-233\chai tow kuay\11WP8XG4PPT5APD2IZ7K2J5O.jpg,chai tow kuay,all,hotplate tofu,0.87694275,confident_disagreement
../foodsg-233\chai tow kuay\1R1POXNSO14VDXI0YY85QX7D.jpg,chai tow kuay,all,Kway Teow,0.8272599,confident_disagreement
../foodsg-233\chai tow kuay\29JOR80FCHORB61NW7WDX107.jpg,chai tow kuay,all,Kway Teow,0.8231013,confident_disagreement
../foodsg-233\chai tow kuay\2QVNF72WEWQ19W9LJFQ348XF.jpg,chai tow kuay,all,hotplate tofu,0.7107924,confident_disagreement
../foodsg-233\chai tow kuay\2ZGCLZF1J0022GZ5GUKRBJRC.jpg,chai tow kuay,all,Kway Teow,0.8673204,confident_disagreement
../foodsg-233\chai tow kuay\3ALK5EJ6Y0H0M5ZM3RIPFK3N.jpg,chai tow kuay,all,Kway Teow,0.8325151,confident_disagreement
../foodsg-233\chai tow kuay\3CKRGDBHEHJHJU965JCLO8P8.jpg,chai tow kuay,all,Kway Teow,0.76102525,confident_disagreement
../foodsg-233\chai tow kuay\3RFB8VFB1ECAKUOA7M54B038.jpg,chai tow kuay,all,Kway Teow,0.79755175,confident_disagreement
../foodsg-233\chai tow kuay\42HE3WHOUCYCTBDNGU2YP2ED.jpg,chai tow kuay,all,Kway Teow,0.717952,confident_disagreement
../foodsg-233\chai tow kuay\4DPBMPED2HHBBP1S50JZ6VJU.jpg,chai tow kuay,all,rojak,0.9309875,confident_disagreement
../foodsg-233\chai tow kuay\4ROYPKW1L7AWQ6WY3M5Y65LP.jpg,chai tow kuay,all,Kway Teow,0.9585054,confident_disagreement
../foodsg-233\chai tow kuay\50JS8F4T7FLWW4Q20TOER9C8.jpg,chai tow kuay,all,Tauhu Goreng,0.72370887,confident_disagreement
../foodsg-233\chai tow kuay\5DCKNH9DU13MVKZAM7ZRRWVN.jpg,chai tow kuay,all,oyster omelette,0.97083515,confident_disagreement
../foodsg-233\chai tow kuay\5SHG0AZHQIBTFWDH9LQ60WX1.jpg,chai tow kuay,all,oyster omelette,0.9471319,confident_disagreement
../foodsg-233\chai tow kuay\5WE9E4TKOG7PVH0GR0C6FE1N.jpg,chai tow kuay,all,Kway Teow,0.91057587,confident_disagreement
../foodsg-233\chai tow kuay\6KEF3HIRNHODZCTI78QV4CR3.jpg,chai tow kuay,all,rojak,0.7646413,confident_disagreement
../foodsg-233\chai tow kuay\74DER9AWELUW0CTAUFPXQQEU.jpg,chai tow kuay,all,Kway Teow,0.9476092,confident_disagreement
../foodsg-233\chai tow kuay\7SSTIE78PF1FJDCWPTKLC9BR.jpg,chai tow kuay,all,Kway Teow,0.99128854,confident_disagreement
../foodsg-233\chai tow kuay\7ZHI5YR2VNBPWHI1Q9GZUY9Y.jpg,chai tow kuay,all,Kway Teow,0.95360786,confident_disagreement
../foodsg-233\chai tow kuay\8XFOCE4OOLE6K090NKSLCO38.jpg,chai tow kuay,all,longan,0.7877191,confident_disagreement
../foodsg-233\chai tow kuay\8YL6J0B0UCHVUY7HY07QIJT2.jpg,chai tow kuay,all,Tauhu Goreng,0.78425235,confident_disagreement
../foodsg-233\chai tow kuay\ACHOSUI5DHRQZS3AHBSXGF4Z.jpg,chai tow kuay,all,Kway Teow,0.96836567,confident_disagreement
../foodsg-233\chai tow kuay\AOS6I3UNI54OA1CF3NB8XSKZ.jpg,chai tow kuay,all,Kway Teow,0.7733198,confident_disagreement
../foodsg-233\chai tow kuay\AW8KTU87ZVJM95O0Z87YE1XZ.jpg,chai tow kuay,all,Kway Teow,0.73883307,confident_disagreement
../foodsg-233\chai tow kuay\B5N4EGAWC4GKV11RBZ773KTX.jpg,chai tow kuay,all,oyster omelette,0.90896714,confident_disagreement
../foodsg-233\chai tow kuay\B7LKDKLTC4WZ8OUNCRT0XLXW.jpg,chai tow kuay,all,Kway Teow,0.7981801,confident_disagreement
../foodsg-233\chai tow kuay\BKMNHBNR8EOEAM1KAQN5TZC4.jpg,chai tow kuay,all,Kway Teow,0.94916743,confident_disagreement
../foodsg-233\chai tow kuay\C4C7ZUG2HD0K4WBNN2G1F1YI.jpg,chai tow kuay,all,oyster omelette,0.74458116,confident_disagreement
../foodsg-233\chai tow kuay\CDTU5MV7SLY6SB58P53T41I5.jpg,chai tow kuay,all,oyster omelette,0.8017201,confident_disagreement
../foodsg-233\chai tow kuay\D1PP6U59RIVGPMSNC09OQ999.jpg,chai tow kuay,all,Kway Teow,0.88739425,confident_disagreement
../foodsg-233\chai tow kuay\D2SGA9KHKJ1SOZ2KW18Z4XFX.jpg,chai tow kuay,all,Kway Teow,0.7349293,confident_disagreement
../foodsg-233\chai tow kuay\D6CQHW62DAB4DD8HOT8J7OB4.jpg,chai tow kuay,all,rojak,0.98596966,confident_disagreement
../foodsg-233\chai tow kuay\E1U3WANIWVM3EDKD9OM5Q0BK.jpg,chai tow kuay,all,Kway Teow,0.93959635,confident_disagreement
../foodsg-233\chai tow kuay\ECELTZNQLOUK5F1MQLDJE5O6.jpg,chai tow kuay,all,oyster omelette,0.7255085,confident_disagreement
../foodsg-233\chai tow kuay\ES7IG6R62YBR3FB6SHYHARSM.jpg,chai tow kuay,all,Kway Teow,0.9100957,confident_disagreement
../foodsg-233\chai tow kuay\ETAIX504W9JV4C4A2KF6JJ5J.jpg,chai tow kuay,all,Hor Fun,0.7093549,confident_disagreement
../foodsg-233\chai tow kuay\F7TK4M3K9EZL9FPM3RROMGHP.jpg,chai tow kuay,all,rojak,0.8137871,confident_disagreement
../foodsg-233\chai tow kuay\FCE1VDSPYB0WSFO3DGLLJYMT.jpg,chai tow kuay,all,Kway Teow,0.77157813,confident_disagreement
../foodsg-233\chai tow kuay\G6C8L1VVEPYHH8WPC6OLMQUE.jpg,chai tow kuay,all,oyster omelette,0.937207,confident_disagreement
../foodsg-233\chai tow kuay\HJFWLD49KX81U7XHCB0PH41P.jpg,chai tow kuay,all,Kway Teow,0.8928498,confident_disagreement
../foodsg-233\chai tow kuay\HO94QAU4V5PHQLP9BSWK5WL8.jpg,chai tow kuay,all,oyster omelette,0.7170605,confident_disagreement
../foodsg-233\chai tow kuay\I67FEGY8JFRZRJO38IM9D8Z1.jpg,chai tow kuay,all,Kway Teow,0.7765268,confident_disagreement
../foodsg-233\chai tow kuay\IHH7CFL9TT0NHWSAUU42C4JN.jpg,chai tow kuay,all,Kway Teow,0.9335224,confident_disagreement
../foodsg-233\chai tow kuay\IIJX8IDMDWKQJB60CFDC1AKY.jpg,chai tow kuay,all,Kway Teow,0.7447048,confident_disagreement
../foodsg-233\chai tow kuay\IK72JK12CBBAKUNVZN3QZWGR.jpg,chai tow kuay,all,Snacks and Chips,0.7854567,confident_disagreement
../foodsg-233\chai tow kuay\IUF0LUVXOJJMW82WFTPRA362.jpg,chai tow kuay,all,Kway Teow,0.9877165,confident_disagreement
../foodsg-233\chai tow kuay\J08D81NXWXUK2ESSMZN58TOB.jpg,chai tow kuay,all,Kway Teow,0.73190963,confident_disagreement
../foodsg-233\chai tow kuay\JP595S92JM63HJNLA5LX8DFM.jpg,chai tow kuay,all,baked beans,0.7092943,confident_disagreement
../foodsg-233\chai tow kuay\K0UVRYNPMZ4MI4SO9V528DJB.jpg,chai tow kuay,all,oyster omelette,0.99006444,confident_disagreement
../foodsg-233\chai tow kuay\K25DUFT3ZNKOYAACNON9ZQ4H.jpg,chai tow kuay,all,drunken prawn,0.88691634,confident_disagreement
../foodsg-233\chai tow kuay\KAIHE7DDB0XN9WHZW1LHV6W9.jpg,chai tow kuay,all,Kway Teow,0.79453015,confident_disagreement
../foodsg-233\chai tow kuay\KXTBKB9E9EAVHGFGNVYTNXVB.jpg,chai tow kuay,all,oyster omelette,0.873206,confident_disagreement
../foodsg-233\chai tow kuay\L5AK0L8NO4KCT70VXKAAKF4K.jpg,chai tow kuay,all,popcorn,0.84635365,confident_disagreement
../foodsg-233\chai tow kuay\L609WKOCYYQBXS4H0Q4KKA4C.jpg,chai tow kuay,all,oyster omelette,0.9552924,confident_disagreement
../foodsg-233\chai tow kuay\M578FUKY4NOL7FMFUQH081QI.jpg,chai tow kuay,all,Tauhu Goreng,0.82968694,confident_disagreement
../foodsg-233\chai tow kuay\ML7P698FJTY6JDNRUV32SYIQ.jpg,chai tow kuay,all,Kway Teow,0.86865544,confident_disagreement
../foodsg-233\chai tow kuay\MPOLR9KIT0E2BG0MG3GW4MW0.jpg,chai tow kuay,all,Kway Teow,0.9342043,confident_disagreement
../foodsg-233\chai tow kuay\N2CJWXAYNTDNKLSD7YVWI8GZ.jpg,chai tow kuay,all,oyster omelette,0.9625774,confident_disagreement
../foodsg-233\chai tow kuay\NLY5J108OKCRBVDRK7SYEBC8.jpg,chai tow kuay,all,popcorn,0.70174557,confident_disagreement
../foodsg-233\chai tow kuay\O4SOH76TISRLH3H25L32E63S.jpg,chai tow kuay,all,oyster omelette,0.97822976,confident_disagreement
../foodsg-233\chai tow kuay\O58IAGE1YYCOO50ZH2136Z2T.jpg,chai tow kuay,all,popcorn,0.7953743,confident_disagreement
../foodsg-233\chai tow kuay\OCY6CC3XOXY1BBZ7R5TPQ6JX.jpg,chai tow kuay,all,hokkien prawn mee,0.9586146,confident_disagreement
../foodsg-233\chai tow kuay\P266RB4S1YCVHHP8ZY175I20.jpg,chai tow kuay,all,Kway Teow,0.8687403,confident_disagreement
