path,label,split,outlier_score
../foodsg-233\Chocolate\RROZJ9QMRBQHA504N3BWV8XJ.jpg,Chocolate,all,-0.4753111973715243
../foodsg-233\ngoh hiang\Q3FW9C6CFLC52NTK3XV0GALX.jpg,ngoh hiang,all,-0.47531095691254527
../foodsg-233\Indian Pancake\PIWZ4T105S5SBXDS7CZWLCSC.jpg,Indian Pancake,all,-0.4753087037746955
../foodsg-233\Lor mee\YV4XZKHG1XORT4STEUPPIV9Z.jpg,Lor mee,all,-0.47530769158801495
../foodsg-233\fish head curry\A7HJ2UOK3NQ3DC3FWXNSGXB3.jpg,fish head curry,all,-0.4752978701356666
../foodsg-233\bee hoon\IVCR92B4BNTC05NIX7FXXP37.jpg,bee hoon,all,-0.47529686639458113
../foodsg-233\fried prawn\86YONBG4VPNAL5CCG27ZK1GL.jpg,fried prawn,all,-0.4752967118926998
../foodsg-233\char siew\8V2LX0MSSYFOJXD2WG5VUXCN.jpg,char siew,all,-0.47529242365847635
"../foodsg-233\Rice, with dakgalbi\AEB7KL9VZHQHPT04ML5VM6X0.jpg","Rice, with dakgalbi",all,-0.4752854127345647
../foodsg-233\ngoh hiang\CSIINMKB6VELE5UIFPFGJ53U.jpg,ngoh hiang,all,-0.4752734967874027
../foodsg-233\Chocolate\FIBP1A1A11U6WRT5YORQAHII.jpg,Chocolate,all,-0.4752704487349348
../foodsg-233\char siew\1V82GW7FRHLDSN5WHMCEL58K.jpg,char siew,all,-0.47526864213197884
../foodsg-233\hotplate tofu\B2V1S48T9UPMUXWNM0PZEJG5.jpg,hotplate tofu,all,-0.475261754604219
../foodsg-233\Chocolate\0LNAJZEH55HDJ0DY96NJ76PL.jpg,Chocolate,all,-0.4752590955413824
../foodsg-233\mango pudding\OY5HNXPJW3WDYM8J9QKPRQ3W.jpg,mango pudding,all,-0.47525011542133055
../foodsg-233\char siew\1LEYX43ZU8UX24KS7VSHX25J.jpg,char siew,all,-0.475249913877571
../foodsg-233\buckwheat\GEERAD9FGKWNRFVXINDJ8IKF.jpg,buckwheat,all,-0.47524913804528696
../foodsg-233\salmon - grilled\BM4JY7Y0MU10QVE65C9Q66BA.jpg,salmon - grilled,all,-0.47524167047098786
../foodsg-233\Peanut Pancake\D0JTZHF3IMB8DH6TBWU39WQZ.jpg,Peanut Pancake,all,-0.47524027471504193
../foodsg-233\ngoh hiang\QGC1902RC61UTRKCAYU3DSUN.jpg,ngoh hiang,all,-0.4752378565455709
../foodsg-233\bak chor mee\IRO5RRKZDCY9W9TUKH06IEYE.jpg,bak chor mee,all,-0.475235737736001
../foodsg-233\chicken rice\B2GSLLDMMS7DDMJDJ8J3JHOO.jpg,chicken rice,all,-0.47522716302940143
../foodsg-233\ngoh hiang\LF6GSCKSDRO2HS7TK34Y638K.jpg,ngoh hiang,all,-0.47522677271829034
../foodsg-233\Chocolate\82S97FLPHR0S0YSD2B0CV6T0.jpg,Chocolate,all,-0.47521951435811
../foodsg-233\bak kwa\3698HB73JCTHTV2U26JDTTBP.jpg,bak kwa,all,-0.47521545499779744
../foodsg-233\bak kut teh\22456DI8VHTF7MBP05JCRDGY.jpg,bak kut teh,all,-0.4752046196209232
../foodsg-233\Sweets\S58I7ZPD19G0HSNOIL0BMK8S.jpg,Sweets,all,-0.47519765409461323
../foodsg-233\chin chow drink\PY04R383TT69PGWLVABVQBF9.jpg,chin chow drink,all,-0.47519166040564637
../foodsg-233\tutu kueh\AZETYJWOFE7IAYAOQCQQHEHH.jpg,tutu kueh,all,-0.4751816214438122
../foodsg-233\goreng pisang\NPFI07S6RE4ZHU8P601AGGIR.jpg,goreng pisang,all,-0.4751744850524468
../foodsg-233\seaweed snack\VLPIQ0HTYHOHCIW3Z8O5AVMY.jpg,seaweed snack,all,-0.4751664017433292
../foodsg-233\Chocolate\HSH17ZBRLMARKWIYJ4N3QCRE.jpg,Chocolate,all,-0.47515520864259164
../foodsg-233\Tauhu Goreng\Y3SO0L4U13W8MXK5ERN6ZQDB.jpg,Tauhu Goreng,all,-0.4751498780928273
../foodsg-233\Lontong with sayur lodeh\TJN2VTVQK0D2UTA3G5SAFX3M.jpg,Lontong with sayur lodeh,all,-0.4751493041471983
../foodsg-233\Katsudon\PC14E5UD5MS5FHCM6KKH2Y3H.jpg,Katsudon,all,-0.47514570878507706
../foodsg-233\bak kwa\0ZRCD7KGL8D5LKNTYLBR5PUE.jpg,bak kwa,all,-0.4751416365895648
../foodsg-233\Snacks and Chips\7MN8ZNKL80TRKP14552M9DYN.jpg,Snacks and Chips,all,-0.4751397135618362
../foodsg-233\green leafy vegetables\4LLBSMEM1A41XAB23K8EGW53.jpg,green leafy vegetables,all,-0.47511651944781796
"../foodsg-233\Don, chicken teriyaki\N2KDY71NDG4HUYS3E0S5QY8D.jpg","Don, chicken teriyaki",all,-0.4751079015047337
../foodsg-233\Instant Cereal Drink\6KPTW2SD1ZE3ANS17MCKNC3V.jpg,Instant Cereal Drink,all,-0.47508103729649837
../foodsg-233\sushi\RRF3FPRAIZNJCUISH9BCOPES.jpg,sushi,all,-0.4750602071099008
../foodsg-233\lontong\KJAUXLZZZBMDI7L22P8H4L0M.jpg,lontong,all,-0.47505988476373345
../foodsg-233\Nasi Ambeng\HGC43W3ZN7CXEJ0LUF01B4VD.jpg,Nasi Ambeng,all,-0.4750550075735
../foodsg-233\bak chor mee\LHU5EV1MM6LXAXEH6QHPWFGK.jpg,bak chor mee,all,-0.47503891800772396
../foodsg-233\breakfast cereal\WVRLK17OMFK1SH13MEQS4U5H.jpg,breakfast cereal,all,-0.4750345680213114
../foodsg-233\Bibimbap\O3PNSBSZ5S2IWPQZFJ9QY9ZX.jpg,Bibimbap,all,-0.4750196465601868
"../foodsg-233\Bee hoon, soto\HCOBFH4F2WEU5PZFJMOA3SIL.jpg","Bee hoon, soto",all,-0.4750082241313249
../foodsg-233\buckwheat\IIJOG68LMN0NMSDH70T7HOXU.jpg,buckwheat,all,-0.47500615004635244
../foodsg-233\mixed grills\3N45F9D5QFIX3WM29919VADO.jpg,mixed grills,all,-0.4749892802978257
../foodsg-233\char siew\R53E4RY7LXLV3YBI9VUF9C0Q.jpg,char siew,all,-0.47498582388791305
../foodsg-233\breakfast cereal\48XNCB5NEPTX0AGL3QFXOF9Z.jpg,breakfast cereal,all,-0.4749742762666019
../foodsg-233\Chocolate\KB5OLHT5NBJ0F2SPD9GWPI7R.jpg,Chocolate,all,-0.4749648130792062
../foodsg-233\fish head curry\14AT6YBT2JBPO0GICDUTDMTU.jpg,fish head curry,all,-0.47496139127225023
../foodsg-233\Chocolate\0816J2E3PT70Z7XMM9HC8XOB.jpg,Chocolate,all,-0.4749565731102572
../foodsg-233\buckwheat\WU1AU1CNU0Q3DLND0EL6D9DV.jpg,buckwheat,all,-0.4749537042422465
../foodsg-233\mixed grills\FM2UA0DTW8HPZ81J6F5US4ZD.jpg,mixed grills,all,-0.47494662872095095
../foodsg-233\tutu kueh\L7ZRYS3JAJ8VS1H4WFELSACF.jpg,tutu kueh,all,-0.4749363640484547
../foodsg-233\lasagna\W2G7XHSV60YXVF8J03CAJNDU.jpg,lasagna,all,-0.4749292417891851
../foodsg-233\mixed grills\SIM09PXY3NF4K69UEQ5SY0IK.jpg,mixed grills,all,-0.47492367969986515
../foodsg-233\sandwich\UNAIPO3BMGEXWAUX0O5V9YG9.jpg,sandwich,all,-0.47491654360096186
../foodsg-233\Bibimbap\O1CWTN5ZPAOTWC5PRLO3E19T.jpg,Bibimbap,all,-0.4749143219660368
../foodsg-233\Katsudon\924QQ6JJMWYHWWBHGAP4V4DB.jpg,Katsudon,all,-0.4749030329906233
../foodsg-233\char siew\5ARORMW4XMT6MXIL2AYWY2FV.jpg,char siew,all,-0.4748944160737097
../foodsg-233\Chocolate\XGKP9YPTXHUQN7JHMZ17ZRJ3.jpg,Chocolate,all,-0.4748839447451827
../foodsg-233\buckwheat\QPJW6EOV9AT91UMXOPR5ILP8.jpg,buckwheat,all,-0.4748705937684132
../foodsg-233\tortilla - plain\VQXNTDOAVU6LIK8FV46TGMTW.jpg,tortilla - plain,all,-0.47486902009081294
../foodsg-233\Soto ayam\6Y7RSKA8ABA1BCWY1HJ10DSL.jpg,Soto ayam,all,-0.4748648184231333
../foodsg-233\yogurt\QXPDTYX6CV1IGMMEX8I7OU86.jpg,yogurt,all,-0.4748529354298866
../foodsg-233\Indian Pancake\MWJ7WY1EN5SL4SBOBNZJSD2K.jpg,Indian Pancake,all,-0.4748496744349385
../foodsg-233\fried fish\467LWYO1PO8JWGQWM71ADU66.jpg,fried fish,all,-0.47484182670020586
../foodsg-233\chicken chop\WQZMEY1JXSANU2BPBRJHD8I5.jpg,chicken chop,all,-0.47483686114200074
../foodsg-233\bagel & croissant\01EF2P9VGXULOM5ARZAIPKR8.jpg,bagel & croissant,all,-0.4748343976297043
../foodsg-233\vadai\67THQUREDSHUEW1VK0WHXNY4.jpg,vadai,all,-0.4748314500453014
../foodsg-233\Tauhu Goreng\GQJ58CYSN4LACFQA39ZEFZB7.jpg,Tauhu Goreng,all,-0.47483073158367384
"../foodsg-233\Rice, chicken katsu with Japanese curry\G5ID60N9LCT3AX5S3NSNLTLK.jpg","Rice, chicken katsu with Japanese curry",all,-0.47482760746062486
../foodsg-233\fried fish\81SX42FXER4YM9J8UBEDOVZ7.jpg,fried fish,all,-0.474804566149618
"../foodsg-233\Don, unagi\Q1TH2RB6NV4SGAPBG6IBY1F7.jpg","Don, unagi",all,-0.4747988220889257
../foodsg-233\salmon - grilled\7S83P80U5E5FENSRCUJAWLCB.jpg,salmon - grilled,all,-0.4747732712031488
../foodsg-233\vadai\PHPO0UWOTGY61V1J6ER0K2UV.jpg,vadai,all,-0.4747680191344035
../foodsg-233\Sweets\0Y59MVB8XKTKFXRBJ08YTDHE.jpg,Sweets,all,-0.47476623994282985
../foodsg-233\beef noodle soup\UF8LXOBGDVJTB7CLO7HTBARI.jpg,beef noodle soup,all,-0.4747660083282673
../foodsg-233\chicken pie\UX3DQXA6FS7RP47G4UEGDI3O.jpg,chicken pie,all,-0.4747610516599587
../foodsg-233\tutu kueh\RLLLBPNW341LORZVBQ0WWKCH.jpg,tutu kueh,all,-0.4747489675278987
../foodsg-233\fried prawn\G6A2JJFY7EW374BHY7V4RJBO.jpg,fried prawn,all,-0.4747317090153757
../foodsg-233\assam pedas\9I1T3DS36J1E8FSFEIUD73S8.jpg,assam pedas,all,-0.47470935174513884
../foodsg-233\char siew\L5PKNWU575NOJDUK8KVSJI5A.jpg,char siew,all,-0.47470286047169663
../foodsg-233\Mee siam\NNWLGTCVKWTN8B0KSUK87SAE.jpg,Mee siam,all,-0.474690775849691
../foodsg-233\seaweed snack\IMLE04B3J5JMIRRWFAAXI5Y3.jpg,seaweed snack,all,-0.4746858572755955
../foodsg-233\bagel & croissant\7DOLCZ8S4T0H9QS34S14KO2U.jpg,bagel & croissant,all,-0.4746824860072648
../foodsg-233\cheese fries\2SSLHUZNZARSYCMHPWPNCUXL.jpg,cheese fries,all,-0.4746816267245676
../foodsg-233\chicken rice\GN7KMXJBOFIHJCUCDH4P6MBL.jpg,chicken rice,all,-0.47466917001349324
../foodsg-233\chicken chop\A91IZ83C588QGTJSJ0O52UI2.jpg,chicken chop,all,-0.47466347614172083
../foodsg-233\Indian Pancake\RA8A24RG4W4PV14NYR8LYWDH.jpg,Indian Pancake,all,-0.47465590621088194
../foodsg-233\dumpling\8AFEBGE1SFY50DEB2BPTT2CQ.jpg,dumpling,all,-0.4746542659334251
../foodsg-233\Indian Pancake\L1B7QHZXLA1HDW1FJVZAXKAW.jpg,Indian Pancake,all,-0.4746482123512106
"../foodsg-233\Don, unagi\P0AZUFVOZES5EEQ7430EGK1O.jpg","Don, unagi",all,-0.4746480078143566
../foodsg-233\ngoh hiang\QU2YW0NEWSNUZS54JO5X5SD0.jpg,ngoh hiang,all,-0.4746447461100098
"../foodsg-233\Chap chye, Nonya\VR0247SR0JTWZ532INL9H71M.jpg","Chap chye, Nonya",all,-0.47463948043674425
../foodsg-233\ice kacang\J9248F0GJB92JQF10FBVVQ9P.jpg,ice kacang,all,-0.47463819977114274
../foodsg-233\salmon - grilled\1YOCAC9F5AWO48DHJK3RXDW3.jpg,salmon - grilled,all,-0.47463379590484234
../foodsg-233\lontong\7WZ0F5NMWNOFUCRAR9EMOD3M.jpg,lontong,all,-0.4746251754899643
../foodsg-233\sambal stingray\HKPDPD1XST89WPIHGL0511V4.jpg,sambal stingray,all,-0.47462021668204807
"../foodsg-233\Bee hoon, soto\YWRMNPNKMGKG86L1X14PG6GA.jpg","Bee hoon, soto",all,-0.4746142169019878
../foodsg-233\Chocolate\DA5OMJYX2U4ALLNG7TMOLZ3I.jpg,Chocolate,all,-0.47460352838667647
../foodsg-233\buckwheat\43DY29TRHUY8GS9XEIAIQ0T7.jpg,buckwheat,all,-0.47459794454730764
../foodsg-233\yong tau foo\ZAPJ5M4777H7Z2TJBMSF4H86.jpg,yong tau foo,all,-0.47459558424405174
../foodsg-233\Snacks and Chips\UVRLNNJA29853HYX5O87KIXT.jpg,Snacks and Chips,all,-0.4745929354730569
../foodsg-233\lamb chops\1QNCMTOBGZ7Z4GK18BD60564.jpg,lamb chops,all,-0.47456474840414575
../foodsg-233\cheese fries\9YOP7T0WZ1WSO6E5J93FW8OB.jpg,cheese fries,all,-0.4745591486561247
../foodsg-233\bagel & croissant\PI6JJCB0ZV5VZQJJ1IH35YGN.jpg,bagel & croissant,all,-0.4745549809110401
../foodsg-233\bak kut teh\BNIPF305L3QP6IIDZ2P44LQ3.jpg,bak kut teh,all,-0.4745511743227398
../foodsg-233\sambal\FZO8X9LDL4IASXA9IQ4FFIEV.jpg,sambal,all,-0.47454558319715934
../foodsg-233\black pepper crab\89NAMJFRLE668CTOUEYZQRQ9.jpg,black pepper crab,all,-0.47452835352896544
../foodsg-233\Chocolate\BILGMNCZ61QJ66FGG9HZDRVI.jpg,Chocolate,all,-0.4745195242238997
"../foodsg-233\Bee hoon, soto\ZTSW4S65N58ZFFZ2DLQ8HW2I.jpg","Bee hoon, soto",all,-0.47451753130336133
"../foodsg-233\Rice, with dakgalbi\H8HAS5BTXR2IY5WKQ9UTPGDW.jpg","Rice, with dakgalbi",all,-0.474510091613839
../foodsg-233\cheese fries\GOFSIX5T24Z0C648ZIDHIEGS.jpg,cheese fries,all,-0.47449576385916686
../foodsg-233\lontong\5PG9HEEZWEOESP1S62G7HX8M.jpg,lontong,all,-0.47449285292714605
../foodsg-233\seaweed snack\VZXPQW22CZ4GS0VNJR0213SX.jpg,seaweed snack,all,-0.4744924429977355
../foodsg-233\Chocolate\JR51SOIHWAVYBWJYT561Z48C.jpg,Chocolate,all,-0.4744923735403821
../foodsg-233\Lor mee\KBVNFHSGIUOB3PQ29XHT8VWT.jpg,Lor mee,all,-0.4744833535037709
../foodsg-233\otak\R0YZBJDZ1N0RYUZ4O5Z2AR94.jpg,otak,all,-0.4744821143662954
"../foodsg-233\Bee hoon, soto\5MQ0XSJ1LO8ZAJD5C5G8COQP.jpg","Bee hoon, soto",all,-0.47448135570019534
../foodsg-233\goreng pisang\XQDBORCSI0R6HKO2FPI5BQM4.jpg,goreng pisang,all,-0.4744798267487272
../foodsg-233\cheese fries\XVYGDD3VWR01VODMZ7IZ85EB.jpg,cheese fries,all,-0.474472446725432
../foodsg-233\bak kut teh\B0XT5ALV4KRAWGZWDCS7C87D.jpg,bak kut teh,all,-0.47446009969239505
../foodsg-233\buckwheat\GZNIU7Y65GH9RH6FO3ZWIPG1.jpg,buckwheat,all,-0.4744550525028035
../foodsg-233\bak kwa\J4WXTV611UO4O8ZBF2SXQI18.jpg,bak kwa,all,-0.4744544110298351
../foodsg-233\Sweets\RH59MPXAKLH0769UGYLC2RPU.jpg,Sweets,all,-0.47441295308272313
../foodsg-233\chicken chop\1546GGXULE0THG2QAGG7H8FL.jpg,chicken chop,all,-0.47441139172278624
../foodsg-233\Chocolate\6NFFDVXALSOWLLDDIY8NJJ6R.jpg,Chocolate,all,-0.47440842460598637
../foodsg-233\vadai\H03BOBQK3L9B1QNMF6MXWHDA.jpg,vadai,all,-0.4744027442566376
../foodsg-233\Chocolate\EEZPUX06WBPS3D6BFJ8ARQ1G.jpg,Chocolate,all,-0.47440111514191313
"../foodsg-233\Don, unagi\2CTLXFJPF94AKBUPOU78Y97N.jpg","Don, unagi",all,-0.4744010694543631
../foodsg-233\cheese fries\6RA7W9VTYWGWN5M09GPNWY6R.jpg,cheese fries,all,-0.47437991899188525
../foodsg-233\Nasi Ambeng\CQYD5EV6J8PU7TIF3981RZ62.jpg,Nasi Ambeng,all,-0.4743657299332172
../foodsg-233\bak kwa\VWJSOF1ICGTAVP4Z3R890A98.jpg,bak kwa,all,-0.4743637054601213
../foodsg-233\Indian Pancake\4RJWA5BYVO3MUWV50YWXLXPU.jpg,Indian Pancake,all,-0.474359248519144
../foodsg-233\Chocolate\I95QXFE6D5P0FZPNNELK31O8.jpg,Chocolate,all,-0.47435356141067603
../foodsg-233\kueh lapis - rainbow\WXDKHIHHW7UIU2TH8PPWYT2F.jpg,kueh lapis - rainbow,all,-0.47435126879673145
../foodsg-233\Tauhu Goreng\789F5PV9UFKUR1RSKGCLN2XR.jpg,Tauhu Goreng,all,-0.47434259862845674
../foodsg-233\fried prawn\0WTX629CQKSDCS3YMWP792ZC.jpg,fried prawn,all,-0.4743395670219104
../foodsg-233\seaweed snack\P17M39HB5Q47SBUEZI2NBJ6M.jpg,seaweed snack,all,-0.4743391944714073
../foodsg-233\cheese fries\XU8R5JIMMN4FJC7SZPW44C0W.jpg,cheese fries,all,-0.47433586981777354
../foodsg-233\beef noodle soup\06I72HCWKKRWN30LUW89P8YY.jpg,beef noodle soup,all,-0.47431799883279624
../foodsg-233\Chocolate\MWKZPSI88L0MQZP26M1MWNTX.jpg,Chocolate,all,-0.4743176410995622
../foodsg-233\Mee siam\EZKOMIKSOMKX3DNWIYMI08XY.jpg,Mee siam,all,-0.474301806124851
../foodsg-233\Chocolate\SWMKTTUK4RMHFM1UUV47KFAB.jpg,Chocolate,all,-0.4742991028704555
../foodsg-233\cheese fries\TBYVH2QASNPJKKDSEFLWD3IM.jpg,cheese fries,all,-0.47428642678726446
../foodsg-233\buckwheat\ESPL2P4WWM9CVMD6LZVGSJV8.jpg,buckwheat,all,-0.47428106603101816
../foodsg-233\goreng pisang\D4YMTI0Y9TIK9JRWD5UAHWIU.jpg,goreng pisang,all,-0.4742750598476199
../foodsg-233\Nasi Ambeng\6JQ3GYV7V4HCI8WZPFR5R97K.jpg,Nasi Ambeng,all,-0.4742731841235483
"../foodsg-233\Rice, chicken katsu with Japanese curry\WZU4IS5HQLFCFFM7SI97FDTS.jpg","Rice, chicken katsu with Japanese curry",all,-0.4742652400308093
../foodsg-233\Chocolate\D8HES5D0FLIJR9KB8P2FTYBD.jpg,Chocolate,all,-0.4742586535338967
../foodsg-233\fried prawn\R5JIZQFGJAOVN5DX0TRUSH8Z.jpg,fried prawn,all,-0.4742524862413642
../foodsg-233\fried prawn\QC3Y5GD9JPLZ6NX1PPA4DH5J.jpg,fried prawn,all,-0.47423624109400675
../foodsg-233\murtabak\GH6L9S11I6UMNOVY3AT9X3BA.jpg,murtabak,all,-0.47421711009754675
../foodsg-233\mango pudding\N407I9H2KRM45EG3HXA3MDAH.jpg,mango pudding,all,-0.47421634605213525
../foodsg-233\ice kacang\VLE8V8206ZWRP4IUVSBKXFHM.jpg,ice kacang,all,-0.47421379755300425
../foodsg-233\seaweed snack\TNZUPIU23WAX8N2M5OXPQWBS.jpg,seaweed snack,all,-0.47420927306799104
../foodsg-233\Chocolate\KZAOSGH0IPND8D4XOM3K9W53.jpg,Chocolate,all,-0.4742082187789502
../foodsg-233\Chinese fritters\0G2RFHLKATLBNZVII19B5JKF.jpg,Chinese fritters,all,-0.47420682713972195
../foodsg-233\Indian Pancake\0B2NV7ADLSKV76267762D2HJ.jpg,Indian Pancake,all,-0.47418732996189233
../foodsg-233\chicken rice\ZN48B342YXW1KBD6URLQL1EA.jpg,chicken rice,all,-0.47417382926703966
../foodsg-233\dumpling\S32XX1H5HPVUNLGV47CQ8SRV.jpg,dumpling,all,-0.47416481059035936
../foodsg-233\tumpeng\G5L0CEHXMSEW5FQVU1HHLEZ9.jpg,tumpeng,all,-0.4741646803160525
../foodsg-233\char siew\HBRNX4W8Z48VH23W3PWVA5MU.jpg,char siew,all,-0.4741604472679327
../foodsg-233\char siew\N5J6IWAB1E2J6PFA69POHPQJ.jpg,char siew,all,-0.4741582182942191
../foodsg-233\lasagna\AQXO1QORQE42HGE9CF6VRC9C.jpg,lasagna,all,-0.47414384491607003
../foodsg-233\Sweets\2QRL2NLE65CTK6MP1J2GW153.jpg,Sweets,all,-0.474130779101363
../foodsg-233\chicken chop\F7O7VVHKTQHJUKA71RGWBMNJ.jpg,chicken chop,all,-0.47412710979317413
"../foodsg-233\Bee hoon, soto\51U11WXJYYBLLFLJKB325MMO.jpg","Bee hoon, soto",all,-0.47412603743371906
../foodsg-233\chicken pie\MKO5BMJ58ESA9C2BLMV3QS53.jpg,chicken pie,all,-0.4741242678122938
../foodsg-233\bak kut teh\0UKHISVN8IO46B22RPLVMZ68.jpg,bak kut teh,all,-0.4741132220146565
../foodsg-233\murtabak\YVKPTFND4UC81K1L9FDEF4S2.jpg,murtabak,all,-0.47410366345663835
../foodsg-233\chicken pie\PQCCWF3GWFXN3F4YEKNZMEB6.jpg,chicken pie,all,-0.47410058903877483
../foodsg-233\tumpeng\511MX8431JI8RN7A6CH8LJT8.jpg,tumpeng,all,-0.4740947642087725
../foodsg-233\buckwheat\16PL62KSU4U9PKTNMDOT3T1L.jpg,buckwheat,all,-0.4740812492435793
../foodsg-233\cheese fries\6YYP9PTWUN8RL4BXEHWUVUJG.jpg,cheese fries,all,-0.47407494169235576
../foodsg-233\Pung Kueh\EYFV6UXYUBLQ8QZL9Z7ZQ7BX.jpg,Pung Kueh,all,-0.4740446221295173
../foodsg-233\Chocolate\XDF4JKFMM7OOJ09Q6QPD8CPV.jpg,Chocolate,all,-0.4740345172573547
../foodsg-233\Snacks and Chips\Z4IKBB1635XI1741AJVRK4KS.jpg,Snacks and Chips,all,-0.47403029859061624
../foodsg-233\tutu kueh\LPY8VH1DGL2T712TLPX1JCRK.jpg,tutu kueh,all,-0.474016845948181
../foodsg-233\sandwich\Z5OXVOBM8R7PLOVMYALBP8G6.jpg,sandwich,all,-0.474014954418795
../foodsg-233\Nasi Ambeng\C60X2F9X8OETCAC79ZX5UMPA.jpg,Nasi Ambeng,all,-0.4740145128491677
../foodsg-233\tortilla - plain\DROOWQ9O3PJFP2ENTV4DVHOD.jpg,tortilla - plain,all,-0.4740128872106188
"../foodsg-233\Rice, with dakgalbi\URP1YSUFOTKZLA7EVNFZC92M.jpg","Rice, with dakgalbi",all,-0.4740095491918064
../foodsg-233\roti john\VE1Y1SULGPKUY72UBW4I3WVP.jpg,roti john,all,-0.47398768200405844
../foodsg-233\ayam penyet\YBJHSNLMTZWZIL29MG8CSQLY.jpg,ayam penyet,all,-0.47396827051717255
../foodsg-233\sandwich\3QE9OCRWN3BN68XNGV6YN7TJ.jpg,sandwich,all,-0.4739646600926992
../foodsg-233\Chocolate\TAOEDD0A4QEC665O1VS0OL3G.jpg,Chocolate,all,-0.47396132907353605
../foodsg-233\beef noodle soup\CE9IC9W0JTVL79HERV2X366G.jpg,beef noodle soup,all,-0.47395403980922307
../foodsg-233\char siew\OEI6909615E63O1CMCA1SHU7.jpg,char siew,all,-0.47394329864274554
../foodsg-233\goreng pisang\1R7D6NKFDZMVUT0NGDRRBD2Y.jpg,goreng pisang,all,-0.47394310202309015
../foodsg-233\hotplate tofu\LJA6MVR2QYT3D2TV8JIG3J63.jpg,hotplate tofu,all,-0.4739406116621189
../foodsg-233\dumpling\PINJT1GXWKUCG2H554V0H2S9.jpg,dumpling,all,-0.4739404965291146
../foodsg-233\Duck Rice\IGRV6F8TDESXN8U412NH4UB1.jpg,Duck Rice,all,-0.4739356091224991
../foodsg-233\Sweets\L8E42TP8Y6EYC271JCEG3ALN.jpg,Sweets,all,-0.47392815421554946
../foodsg-233\Instant Cereal Drink\LH12WZE6XNIBS741O212101K.jpg,Instant Cereal Drink,all,-0.47391779003652484
../foodsg-233\sambal stingray\ZEQVS7VCI7ZKPX60ERKSAHXX.jpg,sambal stingray,all,-0.4739054511655432
../foodsg-233\Chinese fritters\GBSL21IPBG7TEYQNZQEQB3YP.jpg,Chinese fritters,all,-0.4739019202406609
../foodsg-233\pineapple tarts\B9YTIUBACYXNH73MSSDB950E.jpg,pineapple tarts,all,-0.4738930647424641
../foodsg-233\pineapple tarts\RYEYJXH13TK9K4IR7OD36RWE.jpg,pineapple tarts,all,-0.47388870105705466
../foodsg-233\ice kacang\8TTU2W4DOHTLM7QTT19EOTVJ.jpg,ice kacang,all,-0.47388703278753064
../foodsg-233\char siew\Z9AKPP9R6VPUX6WPY20SIQUR.jpg,char siew,all,-0.4738748546807967
../foodsg-233\Chocolate\AFC8MP2HGU9X292AVOMVLN11.jpg,Chocolate,all,-0.4738741689630638
../foodsg-233\buckwheat\KRI1JY6WXN2GIPB0MP6L3RZV.jpg,buckwheat,all,-0.47387349908275017
../foodsg-233\pineapple tarts\19XJ89AKBZ9QCC3DF8SQ6LP1.jpg,pineapple tarts,all,-0.47387087714052833
../foodsg-233\Chinese fritters\UZ1KIWMS7CJ5793TJSDG0A2N.jpg,Chinese fritters,all,-0.4738672237071253
../foodsg-233\Snacks and Chips\VXO01H5BI7X629C4SMHG7R4D.jpg,Snacks and Chips,all,-0.4738632269853839
../foodsg-233\bagel & croissant\G87UQMU55CJEYJOLGE0XJM8S.jpg,bagel & croissant,all,-0.4738628933950621
../foodsg-233\Chinese fritters\X8X99GY9FDR3KYVIEGL39NS1.jpg,Chinese fritters,all,-0.47386068880579596
../foodsg-233\Sweets\R4QAP379IQT5DYLALJ0HODWG.jpg,Sweets,all,-0.47384251946260864
../foodsg-233\dumpling\UHV5YEUCQE1HBCXU9TIKILC3.jpg,dumpling,all,-0.4738141407746972
../foodsg-233\seaweed snack\1KTPLUIIEA7JATOPOQGNQE0G.jpg,seaweed snack,all,-0.47378337395550163
../foodsg-233\Soto ayam\FCRHLX1VNNS3T1ZVNZLY9YWS.jpg,Soto ayam,all,-0.4737831839778806
../foodsg-233\lamb chops\O06R6Y1NVHEJ52AX3IGY1BNC.jpg,lamb chops,all,-0.4737702578382768
../foodsg-233\fish head curry\UI9PXQNNZ8GNVS8YBHCVCKII.jpg,fish head curry,all,-0.4737692801847247
../foodsg-233\fish head curry\970UZCP4Z04IRZ52PQLX95A6.jpg,fish head curry,all,-0.47376926617391507
../foodsg-233\mixed grills\PXC6FP142SJ836UAT2SHLBM2.jpg,mixed grills,all,-0.4737673407283376
../foodsg-233\murtabak\C02A9NIHQVCQWUVSPW823234.jpg,murtabak,all,-0.4737628438722426
../foodsg-233\rice dumpling\UTZXAQ0INE4RLCLH8WBB989G.jpg,rice dumpling,all,-0.4737616398456241
"../foodsg-233\Rice, with dakgalbi\SILFYIU3T3LVBVJKRXICRCV6.jpg","Rice, with dakgalbi",all,-0.4737503289200836
../foodsg-233\Instant Cereal Drink\N1MXBVA5PCMZ2MCFKGM36IQ5.jpg,Instant Cereal Drink,all,-0.4737358685712346
../foodsg-233\sandwich\UP0T55LFOA6HI9YEVM4E4B0A.jpg,sandwich,all,-0.47373282915611886
../foodsg-233\kueh lapis - rainbow\AY1XF2JM0RSFUTLLXF86DYYL.jpg,kueh lapis - rainbow,all,-0.4737173928550116
../foodsg-233\lamb chops\70FEHOF559OJTLPP5AE8OCFP.jpg,lamb chops,all,-0.4737073172995815
